"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
956;2016-05-28 10:15:00;0.00;498.1;0.00;0.00;199.4;0.1339;0.1522;13.353;88.700
957;2016-05-28 10:30:00;0.00;236.9;0.00;0.00;192.3;0.1339;0.1522;13.185;87.400
958;2016-05-28 10:45:00;0.00;1,080.6;0.00;0.00;200.8;0.1339;0.1522;14.026;87.800
959;2016-05-28 11:00:00;0.00;881.9;0.00;0.00;198.0;0.1333;0.1522;14.050;87.400
960;2016-05-28 11:15:00;0.00;263.1;0.00;0.00;200.8;0.1327;0.1522;12.968;87.300
961;2016-05-28 11:30:00;0.00;330.6;0.00;0.00;203.6;0.1327;0.1516;13.738;87.600
962;2016-05-28 11:45:00;0.00;1,100.6;0.00;0.00;200.8;0.1327;0.1516;14.697;85.600
963;2016-05-28 12:00:00;0.00;553.1;0.00;0.00;189.5;0.1316;0.1516;15.915;80.600
964;2016-05-28 12:15:00;0.00;466.9;0.00;0.00;186.7;0.1316;0.1516;15.151;79.300
965;2016-05-28 12:30:00;0.00;614.4;0.00;0.00;198.0;0.1316;0.1510;15.199;79.900
966;2016-05-28 12:45:00;0.00;754.4;0.00;0.00;200.8;0.1310;0.1510;14.721;78.900
967;2016-05-28 13:00:00;0.00;349.4;0.00;0.00;221.8;0.1310;0.1510;16.010;76.500
968;2016-05-28 13:15:00;0.00;310.6;0.00;0.00;206.4;0.1310;0.1510;15.390;65.900
969;2016-05-28 13:30:00;0.00;401.9;0.00;0.00;205.0;0.1304;0.1510;16.177;67.600
970;2016-05-28 13:45:00;0.00;740.6;0.00;0.00;203.6;0.1304;0.1510;17.034;66.500
971;2016-05-28 14:00:00;0.00;938.1;0.00;0.00;202.2;0.1299;0.1504;17.034;61.800
972;2016-05-28 14:15:00;0.00;924.4;0.00;0.00;203.6;0.1293;0.1504;17.748;61.400
973;2016-05-28 14:30:00;0.00;339.4;0.00;0.00;202.2;0.1293;0.1504;16.129;61.500
974;2016-05-28 14:45:00;0.00;895.6;0.00;0.00;199.4;0.1287;0.1504;16.939;62.400
975;2016-05-28 15:00:00;0.00;925.6;0.00;0.00;200.8;0.1287;0.1504;17.701;62.100
976;2016-05-28 15:15:00;0.00;804.4;0.00;0.00;200.8;0.1287;0.1499;16.844;60.200
977;2016-05-28 15:30:00;0.00;874.4;0.00;0.00;199.4;0.1282;0.1499;16.725;62.300
978;2016-05-28 15:45:00;0.00;189.4;0.00;0.00;198.0;0.1282;0.1499;16.796;59.600
979;2016-05-28 16:00:00;0.00;298.1;0.00;0.00;200.8;0.1282;0.1499;16.320;56.600
980;2016-05-28 16:15:00;0.00;623.1;0.00;0.00;200.8;0.1282;0.1499;16.915;57.900
981;2016-05-28 16:30:00;0.00;508.1;0.00;0.00;202.2;0.1276;0.1499;17.225;58.600
982;2016-05-28 16:45:00;0.00;608.1;0.00;0.00;200.8;0.1276;0.1499;16.773;56.600
983;2016-05-28 17:00:00;0.00;500.6;0.00;0.00;202.2;0.1276;0.1499;16.439;57.500
984;2016-05-28 17:15:00;0.00;160.6;0.00;0.00;199.4;0.1276;0.1499;16.082;60.000
985;2016-05-28 17:30:00;0.00;174.4;0.00;0.00;212.0;0.1270;0.1499;15.581;62.600
986;2016-05-28 17:45:00;0.00;76.9;0.00;0.00;219.0;0.1270;0.1499;15.390;60.200
987;2016-05-28 18:00:00;0.00;74.4;0.00;0.00;221.8;0.1270;0.1499;15.294;60.900
988;2016-05-28 18:15:00;0.00;55.6;0.00;0.00;231.6;0.1270;0.1499;14.984;60.300
989;2016-05-28 18:30:00;0.00;45.6;0.00;0.00;256.9;0.1270;0.1499;14.768;60.500
990;2016-05-28 18:45:00;0.00;40.6;0.00;0.00;268.1;0.1270;0.1499;14.529;60.500
991;2016-05-28 19:00:00;0.00;36.9;0.00;0.00;259.7;0.1270;0.1499;13.930;62.000
992;2016-05-28 19:15:00;0.00;41.9;0.00;0.00;252.7;0.1270;0.1499;13.594;69.200
993;2016-05-28 19:30:00;0.00;25.6;0.00;0.00;263.9;0.1264;0.1499;13.594;70.900
994;2016-05-28 19:45:00;0.00;6.9;0.00;0.00;265.3;0.1270;0.1499;13.185;71.100
995;2016-05-28 20:00:00;0.00;1.9;0.00;0.00;266.7;0.1270;0.1499;12.678;69.300
996;2016-05-28 20:15:00;0.00;0.6;0.00;0.00;269.6;0.1270;0.1499;12.799;69.900
997;2016-05-28 20:30:00;0.00;0.6;0.00;0.00;251.3;0.1264;0.1499;12.751;73.000
998;2016-05-28 20:45:00;0.00;0.6;0.00;0.00;247.1;0.1270;0.1499;12.243;75.400
999;2016-05-28 21:00:00;0.00;0.6;0.00;0.00;272.4;0.1264;0.1499;11.832;77.700
1000;2016-05-28 21:15:00;0.00;0.6;0.00;0.00;308.9;0.1264;0.1499;11.492;80.100
1001;2016-05-28 21:30:00;0.00;0.6;0.00;0.00;338.3;0.1264;0.1499;11.977;78.600
1002;2016-05-28 21:45:00;0.00;0.6;0.00;0.00;331.3;0.1264;0.1499;11.467;78.800
1003;2016-05-28 22:00:00;0.00;0.6;0.00;0.00;266.7;0.1264;0.1504;11.102;79.000
1004;2016-05-28 22:15:00;0.00;0.6;0.00;0.00;258.3;0.1264;0.1499;10.907;80.500
1005;2016-05-28 22:30:00;0.00;0.6;0.00;0.00;252.7;0.1264;0.1499;10.516;82.000
1006;2016-05-28 22:45:00;0.00;0.6;0.00;0.00;254.1;0.1264;0.1504;10.369;85.100
1007;2016-05-28 23:00:00;0.00;0.6;0.00;0.00;238.7;0.1264;0.1504;10.516;87.200
1008;2016-05-28 23:15:00;0.00;0.6;0.00;0.00;221.8;0.1264;0.1504;10.369;88.100
1009;2016-05-28 23:30:00;0.00;0.6;0.00;0.00;275.2;0.1264;0.1504;10.320;87.800
1010;2016-05-28 23:45:00;0.00;0.6;0.00;0.00;285.0;0.1264;0.1504;10.492;89.500
1011;2016-05-29 00:00:00;0.00;0.6;0.00;0.00;304.7;0.1264;0.1504;10.443;90.400
1012;2016-05-29 00:15:00;0.00;0.6;0.00;0.00;8.4;0.1259;0.1504;10.687;88.200
1013;2016-05-29 00:30:00;0.00;0.6;0.00;0.00;252.7;0.1259;0.1504;10.100;88.200
1014;2016-05-29 00:45:00;0.00;0.6;0.00;0.00;234.5;0.1259;0.1504;10.100;92.000
1015;2016-05-29 01:00:00;0.00;0.6;0.00;0.00;261.1;0.1259;0.1504;9.238;91.600
1016;2016-05-29 01:15:00;0.00;0.6;0.00;0.00;261.1;0.1259;0.1504;9.731;93.300
1017;2016-05-29 01:30:00;0.00;0.6;0.00;0.00;259.7;0.1259;0.1504;9.756;93.000
1018;2016-05-29 01:45:00;0.00;0.6;0.00;0.00;263.9;0.1259;0.1504;9.386;94.000
1019;2016-05-29 02:00:00;0.00;0.6;0.00;0.00;2.8;0.1259;0.1504;9.608;92.500
1020;2016-05-29 02:15:00;0.00;0.6;0.00;0.00;355.2;0.1259;0.1504;9.632;89.200
1021;2016-05-29 02:30:00;0.00;0.6;0.00;0.00;242.9;0.1259;0.1504;9.188;92.400
1022;2016-05-29 02:45:00;0.00;0.6;0.00;0.00;227.4;0.1259;0.1504;9.238;95.100
1023;2016-05-29 03:00:00;0.00;0.6;0.00;0.00;242.9;0.1259;0.1504;9.435;96.000
1024;2016-05-29 03:15:00;0.00;0.6;0.00;0.00;352.4;0.1259;0.1504;8.916;95.700
1025;2016-05-29 03:30:00;0.00;0.6;0.00;0.00;1.4;0.1259;0.1504;9.386;92.900
1026;2016-05-29 03:45:00;0.00;0.6;0.00;0.00;355.2;0.1259;0.1504;9.213;87.800
1027;2016-05-29 04:00:00;0.00;0.6;0.00;0.00;227.4;0.1253;0.1504;8.668;93.100
1028;2016-05-29 04:15:00;0.00;0.6;0.00;0.00;227.4;0.1253;0.1504;9.015;94.500
1029;2016-05-29 04:30:00;0.00;0.6;0.00;0.00;221.8;0.1253;0.1504;8.767;94.100
1030;2016-05-29 04:45:00;0.00;4.4;0.00;0.00;1.4;0.1253;0.1504;9.040;94.900
1031;2016-05-29 05:00:00;0.00;21.9;0.00;0.00;2.8;0.1253;0.1504;9.040;89.000
1032;2016-05-29 05:15:00;0.00;56.9;0.00;0.00;338.3;0.1253;0.1504;8.593;89.500
1033;2016-05-29 05:30:00;0.00;63.1;0.00;0.00;238.7;0.1253;0.1504;9.064;94.600
1034;2016-05-29 05:45:00;0.00;20.6;0.00;0.00;205.0;0.1253;0.1504;8.668;95.700
1035;2016-05-29 06:00:00;0.00;63.1;0.00;0.00;212.0;0.1253;0.1504;8.742;96.700
1036;2016-05-29 06:15:00;0.00;136.9;0.00;0.00;217.6;0.1247;0.1504;9.089;96.800
1037;2016-05-29 06:30:00;0.00;159.4;0.00;0.00;26.7;0.1247;0.1504;10.026;96.200
1038;2016-05-29 06:45:00;0.00;209.4;0.00;0.19;205.0;0.1247;0.1504;9.780;95.700
1039;2016-05-29 07:00:00;0.00;275.6;0.00;0.00;140.4;0.1247;0.1504;9.534;95.900
1040;2016-05-29 07:15:00;0.00;136.9;0.00;3.53;198.0;0.1247;0.1504;9.287;96.200
1041;2016-05-29 07:30:00;0.00;180.6;0.00;0.00;203.6;0.1247;0.1504;9.064;96.700
1042;2016-05-29 07:45:00;0.00;246.9;0.00;0.00;196.5;0.1247;0.1504;9.952;96.800
1043;2016-05-29 08:00:00;0.00;59.4;0.00;0.00;200.8;0.1247;0.1504;9.015;96.700
1044;2016-05-29 08:15:00;0.00;119.4;0.00;0.00;186.7;0.1247;0.1504;9.015;97.200
1045;2016-05-29 08:30:00;0.00;86.9;0.00;0.00;195.1;0.1247;0.1504;8.841;97.300
1046;2016-05-29 08:45:00;0.00;40.6;0.00;0.00;198.0;0.1247;0.1504;8.891;97.400
1047;2016-05-29 09:00:00;0.00;45.6;0.00;0.00;203.6;0.1247;0.1504;8.668;97.500
1048;2016-05-29 09:15:00;0.40;20.6;0.00;0.00;212.0;0.1242;0.1504;8.891;97.600
1049;2016-05-29 09:30:00;0.80;265.6;0.00;0.19;126.4;0.1247;0.1504;8.916;97.600
1050;2016-05-29 09:45:00;0.20;239.4;0.00;0.00;355.2;0.1247;0.1504;9.064;94.300
1051;2016-05-29 10:00:00;0.00;114.4;0.00;0.00;344.0;0.1242;0.1504;9.854;88.100
1052;2016-05-29 10:15:00;0.20;359.4;0.00;0.00;262.5;0.1242;0.1504;9.805;93.900
1053;2016-05-29 10:30:00;0.20;258.1;0.00;0.00;28.1;0.1242;0.1504;9.903;90.300
1054;2016-05-29 10:45:00;0.00;304.4;0.00;0.00;134.8;0.1242;0.1504;9.805;91.200
1055;2016-05-29 11:00:00;0.20;724.4;0.00;0.00;179.7;0.1242;0.1504;11.662;96.200
1056;2016-05-29 11:15:00;0.00;334.4;0.00;0.00;165.7;0.1242;0.1504;10.687;92.500
1057;2016-05-29 11:30:00;0.00;845.6;0.00;0.00;202.2;0.1242;0.1504;11.297;95.900
1058;2016-05-29 11:45:00;0.00;481.9;0.00;0.00;14.0;0.1242;0.1504;12.582;84.300
1059;2016-05-29 12:00:00;0.00;695.6;0.00;4.45;355.2;0.1242;0.1504;12.896;71.700
1060;2016-05-29 12:15:00;0.00;338.1;0.19;5.75;21.1;0.1242;0.1504;12.340;69.200
1061;2016-05-29 12:30:00;0.00;348.1;0.37;5.75;11.2;0.1242;0.1504;10.785;74.300
1062;2016-05-29 12:45:00;0.20;254.4;0.00;0.93;28.1;0.1242;0.1504;10.590;80.900
1063;2016-05-29 13:00:00;0.20;154.4;0.00;0.00;49.1;0.1242;0.1504;10.394;84.100
1064;2016-05-29 13:15:00;0.00;174.4;0.00;0.00;198.0;0.1242;0.1504;9.460;94.600
1065;2016-05-29 13:30:00;0.20;114.4;0.00;0.00;181.1;0.1242;0.1504;9.114;96.000
1066;2016-05-29 13:45:00;0.00;30.6;0.00;0.00;178.3;0.1242;0.1504;8.965;96.200
1067;2016-05-29 14:00:00;0.00;31.9;0.00;0.00;196.5;0.1242;0.1504;8.767;96.400
1068;2016-05-29 14:15:00;0.20;133.1;0.00;0.93;230.2;0.1242;0.1504;8.742;96.400
1069;2016-05-29 14:30:00;0.00;101.9;0.19;7.05;2.8;0.1242;0.1504;8.568;88.200
1070;2016-05-29 14:45:00;0.00;93.1;0.00;0.00;136.2;0.1242;0.1504;8.519;88.900
1071;2016-05-29 15:00:00;0.00;81.9;0.00;0.00;28.1;0.1242;0.1504;8.319;90.500
1072;2016-05-29 15:15:00;0.20;80.6;0.00;0.00;12.6;0.1242;0.1504;8.519;84.700
1073;2016-05-29 15:30:00;0.00;70.6;0.00;0.00;73.0;0.1242;0.1504;8.270;87.700
1074;2016-05-29 15:45:00;0.00;74.4;0.00;0.00;44.9;0.1242;0.1504;7.920;88.600
1075;2016-05-29 16:00:00;0.20;85.6;0.00;0.00;345.4;0.1242;0.1504;8.045;89.400
1076;2016-05-29 16:15:00;0.20;59.4;0.00;0.00;341.2;0.1242;0.1504;8.245;91.300
1077;2016-05-29 16:30:00;0.40;69.4;0.00;0.00;341.2;0.1242;0.1504;7.569;90.700
1078;2016-05-29 16:45:00;0.00;41.9;0.00;0.00;299.0;0.1242;0.1504;7.544;92.800
1079;2016-05-29 17:00:00;0.20;26.9;0.00;0.00;203.6;0.1242;0.1504;7.469;96.100
1080;2016-05-29 17:15:00;0.20;45.6;0.00;0.00;200.8;0.1242;0.1504;7.167;96.800
1081;2016-05-29 17:30:00;0.20;21.9;0.00;0.00;205.0;0.1242;0.1504;6.839;97.100
1082;2016-05-29 17:45:00;0.00;26.9;0.00;0.00;207.8;0.1242;0.1504;6.585;97.300
1083;2016-05-29 18:00:00;0.40;13.1;0.00;0.00;216.2;0.1242;0.1504;6.102;97.400
1084;2016-05-29 18:15:00;0.20;9.4;0.00;0.00;219.0;0.1242;0.1504;5.847;97.500
1085;2016-05-29 18:30:00;0.20;11.9;0.00;0.00;206.4;0.1242;0.1504;5.668;97.600
1086;2016-05-29 18:45:00;0.20;9.4;0.00;0.00;206.4;0.1242;0.1504;5.488;97.800
1087;2016-05-29 19:00:00;0.60;10.6;0.00;0.00;205.0;0.1242;0.1504;5.488;97.800
1088;2016-05-29 19:15:00;0.40;4.4;0.00;0.00;209.2;0.1242;0.1504;5.462;97.900
1089;2016-05-29 19:30:00;0.20;1.9;0.00;0.00;216.2;0.1242;0.1504;5.257;97.900
1090;2016-05-29 19:45:00;0.20;0.6;0.00;0.00;210.6;0.1242;0.1504;5.205;97.900
1091;2016-05-29 20:00:00;0.00;0.6;0.00;0.00;209.2;0.1242;0.1504;5.128;98.100
1092;2016-05-29 20:15:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.102;98.000
1093;2016-05-29 20:30:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.179;98.100
1094;2016-05-29 20:45:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.100
1095;2016-05-29 21:00:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.024;98.200
1096;2016-05-29 21:15:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.102;98.200
1097;2016-05-29 21:30:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.100
1098;2016-05-29 21:45:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.128;98.200
1099;2016-05-29 22:00:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.154;98.300
1100;2016-05-29 22:15:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.300
1101;2016-05-29 22:30:00;0.20;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.300
1102;2016-05-29 22:45:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.024;98.300
1103;2016-05-29 23:00:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.179;98.400
1104;2016-05-29 23:15:00;0.20;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.400
1105;2016-05-29 23:30:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.400
1106;2016-05-29 23:45:00;0.20;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.400
1107;2016-05-30 00:00:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.300
1108;2016-05-30 00:15:00;0.20;0.6;0.00;0.00;205.0;0.1242;0.1504;5.076;98.400
1109;2016-05-30 00:30:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;4.973;98.400
1110;2016-05-30 00:45:00;0.00;0.6;0.00;0.00;205.0;0.1242;0.1504;4.999;98.400
1111;2016-05-30 01:00:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.844;98.400
1112;2016-05-30 01:15:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.947;98.500
1113;2016-05-30 01:30:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.973;98.500
1114;2016-05-30 01:45:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.973;98.500
1115;2016-05-30 02:00:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.999;98.600
1116;2016-05-30 02:15:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;5.076;98.600
1117;2016-05-30 02:30:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;5.050;98.600
1118;2016-05-30 02:45:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.999;98.600
1119;2016-05-30 03:00:00;0.20;0.6;0.00;0.00;205.0;0.1247;0.1504;4.947;98.600
1120;2016-05-30 03:15:00;0.00;0.6;0.00;0.00;205.0;0.1247;0.1504;4.973;98.600
1121;2016-05-30 03:30:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;4.973;98.600
1122;2016-05-30 03:45:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;5.050;98.600
1123;2016-05-30 04:00:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;5.024;98.600
1124;2016-05-30 04:15:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;4.921;98.600
1125;2016-05-30 04:30:00;0.00;0.6;0.00;0.00;205.0;0.1253;0.1504;4.921;98.700
1126;2016-05-30 04:45:00;0.00;3.1;0.00;0.00;205.0;0.1253;0.1504;4.973;98.700
1127;2016-05-30 05:00:00;0.00;10.6;0.00;0.00;205.0;0.1253;0.1504;4.973;98.700
1128;2016-05-30 05:15:00;0.00;15.6;0.00;0.00;205.0;0.1253;0.1504;5.179;98.700
1129;2016-05-30 05:30:00;0.00;23.1;0.00;0.00;205.0;0.1253;0.1504;5.076;98.700
1130;2016-05-30 05:45:00;0.20;21.9;0.00;0.00;205.0;0.1259;0.1504;5.050;98.700
1131;2016-05-30 06:00:00;0.40;20.6;0.00;0.00;205.0;0.1259;0.1504;5.076;98.700
1132;2016-05-30 06:15:00;0.60;19.4;0.00;0.00;205.0;0.1259;0.1504;5.128;98.700
1133;2016-05-30 06:30:00;0.80;26.9;0.00;0.00;205.0;0.1259;0.1504;4.921;98.700
1134;2016-05-30 06:45:00;0.60;43.1;0.00;0.00;205.0;0.1259;0.1504;5.179;98.700
1135;2016-05-30 07:00:00;0.40;59.4;0.00;0.00;205.0;0.1264;0.1504;5.024;98.700
1136;2016-05-30 07:15:00;0.20;48.1;0.00;0.00;205.0;0.1264;0.1504;4.610;98.700
1137;2016-05-30 07:30:00;0.40;80.6;0.00;0.00;205.0;0.1270;0.1504;4.714;98.700
1138;2016-05-30 07:45:00;0.20;170.6;0.00;0.00;205.0;0.1282;0.1504;5.257;98.700
1139;2016-05-30 08:00:00;0.00;266.9;0.00;0.00;205.0;0.1299;0.1504;5.975;98.700
1140;2016-05-30 08:15:00;0.00;205.6;0.00;0.00;205.0;0.1344;0.1504;6.128;98.500
1141;2016-05-30 08:30:00;0.00;176.9;0.00;0.00;202.2;0.1390;0.1504;6.128;98.500
1142;2016-05-30 08:45:00;0.20;194.4;0.00;0.00;181.1;0.1442;0.1504;5.975;98.500
1143;2016-05-30 09:00:00;0.20;308.1;0.00;0.00;175.5;0.1493;0.1504;6.128;98.500
1144;2016-05-30 09:15:00;0.00;360.6;0.00;0.00;175.5;0.1539;0.1504;6.306;98.100
1145;2016-05-30 09:30:00;0.00;473.1;0.00;0.00;172.7;0.1573;0.1504;6.839;95.900
1146;2016-05-30 09:45:00;0.00;449.4;0.00;0.00;134.8;0.1613;0.1504;7.670;93.700
1147;2016-05-30 10:00:00;0.00;564.4;0.00;0.00;124.9;0.1647;0.1504;8.270;92.500
1148;2016-05-30 10:15:00;0.00;560.6;0.00;0.00;148.8;0.1682;0.1504;9.188;91.000
1149;2016-05-30 10:30:00;0.00;1,001.9;0.00;0.00;165.7;0.1704;0.1504;9.460;90.000
1150;2016-05-30 10:45:00;0.00;683.1;0.00;0.00;188.1;0.1716;0.1504;10.443;90.400
1151;2016-05-30 11:00:00;0.00;401.9;0.00;0.00;192.3;0.1727;0.1504;8.419;89.700
1152;2016-05-30 11:15:00;0.00;471.9;0.00;0.00;207.8;0.1739;0.1504;8.170;90.200
1153;2016-05-30 11:30:00;0.00;141.9;0.00;0.00;202.2;0.1744;0.1504;6.940;93.800
1154;2016-05-30 11:45:00;0.00;59.4;0.00;0.00;193.7;0.1750;0.1499;6.484;96.400
1155;2016-05-30 12:00:00;1.00;23.1;0.00;0.00;192.3;0.1762;0.1504;6.230;97.200
1156;2016-05-30 12:15:00;1.00;58.1;0.00;0.00;186.7;0.1784;0.1499;5.872;97.500
1157;2016-05-30 12:30:00;1.00;148.1;0.00;0.00;221.8;0.1841;0.1504;6.102;97.800
1158;2016-05-30 12:45:00;0.20;365.6;0.00;0.00;240.1;0.1990;0.1499;6.839;97.800
1159;2016-05-30 13:00:00;0.00;346.9;0.00;0.00;301.8;0.2104;0.1504;7.217;97.400
1160;2016-05-30 13:15:00;0.00;360.6;0.00;0.00;28.1;0.2161;0.1504;7.870;94.600
1161;2016-05-30 13:30:00;0.00;316.9;0.00;0.00;157.2;0.2190;0.1504;7.192;94.800
1162;2016-05-30 13:45:00;0.00;305.6;0.00;0.00;199.4;0.2201;0.1504;7.142;96.600
1163;2016-05-30 14:00:00;0.00;96.9;0.00;0.00;202.2;0.2201;0.1499;6.153;96.700
1164;2016-05-30 14:15:00;0.40;64.4;0.00;0.00;200.8;0.2201;0.1504;5.847;97.500
1165;2016-05-30 14:30:00;0.40;93.1;0.00;0.00;217.6;0.2207;0.1504;5.668;97.800
1166;2016-05-30 14:45:00;0.20;203.1;0.00;0.00;235.9;0.2219;0.1504;6.102;97.700
1167;2016-05-30 15:00:00;0.00;153.1;0.00;0.00;207.8;0.2224;0.1504;6.585;97.000
1168;2016-05-30 15:15:00;0.20;111.9;0.00;0.00;56.2;0.2230;0.1499;5.975;97.100
1169;2016-05-30 15:30:00;0.20;123.1;0.00;0.00;5.6;0.2236;0.1504;5.975;96.600
1170;2016-05-30 15:45:00;0.00;139.4;0.00;0.00;7.0;0.2236;0.1504;6.153;93.900
1171;2016-05-30 16:00:00;0.00;143.1;0.00;0.00;19.7;0.2236;0.1504;6.611;92.400
1172;2016-05-30 16:15:00;0.00;234.4;0.00;0.00;28.1;0.2236;0.1499;7.066;93.100
1173;2016-05-30 16:30:00;0.00;166.9;0.00;0.00;32.3;0.2236;0.1504;7.569;91.900
1174;2016-05-30 16:45:00;0.00;143.1;0.00;0.00;200.8;0.2230;0.1504;6.737;96.200
1175;2016-05-30 17:00:00;0.00;175.6;0.00;0.00;202.2;0.2224;0.1504;6.408;97.200
1176;2016-05-30 17:15:00;0.00;196.9;0.00;0.00;198.0;0.2219;0.1504;6.204;97.600
1177;2016-05-30 17:30:00;0.00;139.4;0.00;0.00;205.0;0.2213;0.1499;6.458;97.900
1178;2016-05-30 17:45:00;0.00;88.1;0.00;0.00;207.8;0.2207;0.1504;6.204;97.900
1179;2016-05-30 18:00:00;0.00;43.1;0.00;0.00;207.8;0.2201;0.1504;6.153;98.000
1180;2016-05-30 18:15:00;0.00;36.9;0.00;0.00;219.0;0.2190;0.1504;6.077;98.100
1181;2016-05-30 18:30:00;0.00;35.6;0.00;0.00;223.2;0.2184;0.1504;5.975;98.200
1182;2016-05-30 18:45:00;0.80;21.9;0.00;0.00;238.7;0.2184;0.1504;5.872;98.100
1183;2016-05-30 19:00:00;0.40;13.1;0.00;0.00;231.6;0.2196;0.1504;5.821;98.100
1184;2016-05-30 19:15:00;0.40;6.9;0.00;0.00;234.5;0.2219;0.1504;5.898;98.000
1185;2016-05-30 19:30:00;0.60;3.1;0.00;0.00;234.5;0.2241;0.1504;5.796;97.700
1186;2016-05-30 19:45:00;1.20;1.9;0.00;0.00;234.5;0.2316;0.1504;5.437;97.800
1187;2016-05-30 20:00:00;0.80;0.6;0.00;0.00;234.5;0.2453;0.1510;5.411;98.000
1188;2016-05-30 20:15:00;0.20;0.6;0.00;0.00;234.5;0.2521;0.1510;4.947;97.900
1189;2016-05-30 20:30:00;0.40;0.6;0.00;0.00;234.5;0.2533;0.1510;4.999;97.700
1190;2016-05-30 20:45:00;0.00;0.6;0.00;0.00;234.5;0.2527;0.1510;5.231;97.400
1191;2016-05-30 21:00:00;0.20;0.6;0.00;0.00;234.5;0.2516;0.1510;5.179;97.600
1192;2016-05-30 21:15:00;0.00;0.6;0.00;0.00;234.5;0.2504;0.1510;5.076;97.400
1193;2016-05-30 21:30:00;0.00;0.6;0.00;0.00;234.5;0.2493;0.1510;5.102;97.300
1194;2016-05-30 21:45:00;0.20;0.6;0.00;0.00;234.5;0.2476;0.1516;4.973;97.400
1195;2016-05-30 22:00:00;0.20;0.6;0.00;0.00;234.5;0.2464;0.1516;5.024;97.300
1196;2016-05-30 22:15:00;0.40;0.6;0.00;0.00;234.5;0.2453;0.1516;5.076;97.400
1197;2016-05-30 22:30:00;0.40;0.6;0.00;0.00;234.5;0.2458;0.1522;4.869;97.800
1198;2016-05-30 22:45:00;0.40;0.6;0.00;0.00;234.5;0.2476;0.1522;4.818;98.000
1199;2016-05-30 23:00:00;0.40;0.6;0.00;0.00;234.5;0.2487;0.1527;4.818;98.200
1200;2016-05-30 23:15:00;0.20;0.6;0.00;0.00;234.5;0.2493;0.1527;4.766;98.300
1201;2016-05-30 23:30:00;0.60;0.6;0.00;0.00;234.5;0.2504;0.1533;4.714;98.400
1202;2016-05-30 23:45:00;0.40;0.6;0.00;0.00;234.5;0.2521;0.1533;4.089;98.300
1203;2016-05-31 00:00:00;0.60;0.6;0.00;0.00;234.5;0.2538;0.1539;3.643;98.100
1204;2016-05-31 00:15:00;0.60;0.6;0.00;0.00;234.5;0.2550;0.1539;3.643;98.000
1205;2016-05-31 00:30:00;0.20;0.6;0.00;0.00;234.5;0.2556;0.1544;3.564;97.600
1206;2016-05-31 00:45:00;0.20;0.6;0.00;0.00;234.5;0.2550;0.1550;3.538;97.000
1207;2016-05-31 01:00:00;0.40;0.6;0.00;0.00;234.5;0.2550;0.1556;3.512;97.100
1208;2016-05-31 01:15:00;0.20;0.6;0.00;0.00;234.5;0.2544;0.1562;3.459;97.100
1209;2016-05-31 01:30:00;0.00;0.6;0.00;0.00;234.5;0.2538;0.1567;3.459;95.400
1210;2016-05-31 01:45:00;0.00;0.6;0.00;0.00;234.5;0.2527;0.1573;3.380;96.400
