"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Voltage, V (SEN S/N: 2387796, LBL: PAR_Up)";"Voltage, V (SEN S/N: 2387803, LBL: PAR_down)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)";"Batt, V"
1163;2014-04-07 14:30:00;0.00;675.6;3.90;5.75;167.1;0.3082;0.1398;0.1921;0.1921;13.473;40.700;4.339
1164;2014-04-07 14:45:00;0.00;671.9;4.08;6.49;172.7;0.3033;0.1337;0.1921;0.1921;12.678;36.200;4.345
1165;2014-04-07 15:00:00;0.00;645.6;3.90;5.57;178.3;0.2899;0.1263;0.1921;0.1921;12.630;38.400;4.430
1166;2014-04-07 15:15:00;0.00;634.4;3.34;4.82;169.9;0.2826;0.1190;0.1921;0.1921;12.920;39.000;4.339
1167;2014-04-07 15:30:00;0.00;546.9;3.53;5.38;178.3;0.2423;0.0958;0.1921;0.1921;12.799;36.200;4.345
1168;2014-04-07 15:45:00;0.00;486.9;3.53;5.01;182.5;0.2142;0.0812;0.1921;0.1921;12.389;39.300;4.363
1169;2014-04-07 16:00:00;0.00;459.4;3.53;5.38;181.1;0.1996;0.0653;0.1916;0.1921;12.268;41.500;4.339
1170;2014-04-07 16:15:00;0.00;330.6;3.71;5.20;181.1;0.1447;0.0421;0.1916;0.1921;12.122;40.300;4.363
1171;2014-04-07 16:30:00;0.00;304.4;3.34;4.45;181.1;0.1312;0.0323;0.1916;0.1921;11.759;42.100;4.351
1172;2014-04-07 16:45:00;0.00;201.9;3.34;4.27;182.5;0.0885;0.0238;0.1910;0.1916;11.321;46.600;4.345
1173;2014-04-07 17:00:00;0.00;154.4;3.15;4.64;185.3;0.0677;0.0201;0.1910;0.1921;10.907;48.500;4.357
1174;2014-04-07 17:15:00;0.00;120.6;2.60;3.53;193.7;0.0531;0.0177;0.1910;0.1916;10.761;49.400;4.345
1175;2014-04-07 17:30:00;0.00;95.6;2.41;3.34;213.4;0.0409;0.0153;0.1904;0.1921;10.467;49.800;4.351
1176;2014-04-07 17:45:00;0.00;76.9;0.19;2.60;220.4;0.0323;0.0116;0.1904;0.1921;10.369;51.600;4.345
1177;2014-04-07 18:00:00;0.00;53.1;0.00;0.00;196.5;0.0201;0.0067;0.1904;0.1921;9.977;54.900;4.339
1178;2014-04-07 18:15:00;0.00;33.1;0.00;0.00;185.3;0.0116;0.0031;0.1904;0.1921;9.632;55.200;4.339
1179;2014-04-07 18:30:00;0.00;18.1;0.19;1.30;185.3;0.0055;0.0006;0.1904;0.1921;9.188;56.000;4.333
1180;2014-04-07 18:45:00;0.00;5.6;0.19;1.48;188.1;0.0006;0.0006;0.1899;0.1916;8.990;55.500;4.333
1181;2014-04-07 19:00:00;0.00;0.6;0.00;0.00;224.6;0.0006;0.0006;0.1899;0.1916;8.792;55.900;4.333
1182;2014-04-07 19:15:00;0.00;0.6;0.00;0.00;230.2;0.0006;0.0006;0.1899;0.1916;8.295;55.900;4.333
1183;2014-04-07 19:30:00;0.00;0.6;0.00;1.30;231.6;0.0006;0.0006;0.1893;0.1916;8.120;54.900;4.333
1184;2014-04-07 19:45:00;0.00;0.6;0.00;1.30;241.5;0.0006;0.0006;0.1893;0.1916;7.995;54.200;4.333
1185;2014-04-07 20:00:00;0.00;0.6;0.00;1.67;242.9;0.0006;0.0006;0.1887;0.1916;7.970;55.200;4.327
1186;2014-04-07 20:15:00;0.00;0.6;0.00;0.00;244.3;0.0006;0.0006;0.1887;0.1916;7.670;56.900;4.321
1187;2014-04-07 20:30:00;0.00;0.6;0.00;0.00;244.3;0.0006;0.0006;0.1887;0.1921;7.670;59.700;4.321
1188;2014-04-07 20:45:00;0.00;0.6;0.00;0.00;244.3;0.0006;0.0006;0.1887;0.1916;7.268;62.000;4.321
1189;2014-04-07 21:00:00;0.00;0.6;0.00;2.04;245.7;0.0006;0.0006;0.1881;0.1916;7.167;60.400;4.321
1190;2014-04-07 21:15:00;0.00;0.6;0.00;0.00;262.5;0.0006;0.0006;0.1881;0.1916;7.041;61.500;4.321
1191;2014-04-07 21:30:00;0.00;0.6;0.00;0.00;263.9;0.0006;0.0006;0.1881;0.1916;6.990;61.900;4.321
1192;2014-04-07 21:45:00;0.00;0.6;0.00;0.00;259.7;0.0006;0.0006;0.1876;0.1916;7.015;63.300;4.321
1193;2014-04-07 22:00:00;0.00;0.6;0.37;2.41;251.3;0.0006;0.0006;0.1876;0.1916;6.889;64.300;4.321
1194;2014-04-07 22:15:00;0.00;0.6;0.56;1.67;254.1;0.0006;0.0006;0.1876;0.1916;6.535;65.100;4.321
1195;2014-04-07 22:30:00;0.00;0.6;0.00;0.00;256.9;0.0006;0.0006;0.1876;0.1916;6.484;66.400;4.321
1196;2014-04-07 22:45:00;0.00;0.6;0.00;0.00;256.9;0.0006;0.0006;0.1876;0.1916;5.975;67.500;4.321
1197;2014-04-07 23:00:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.1870;0.1916;5.821;67.600;4.321
1198;2014-04-07 23:15:00;0.00;0.6;0.00;0.00;259.7;0.0006;0.0006;0.1870;0.1916;5.924;65.600;4.321
1199;2014-04-07 23:30:00;0.00;0.6;0.00;0.19;261.1;0.0006;0.0006;0.1870;0.1916;5.719;67.000;4.321
1200;2014-04-07 23:45:00;0.00;0.6;0.19;2.04;251.3;0.0006;0.0006;0.1870;0.1916;5.539;69.200;4.321
1201;2014-04-08 00:00:00;0.00;0.6;0.00;0.00;252.7;0.0006;0.0006;0.1870;0.1916;5.308;69.700;4.321
1202;2014-04-08 00:15:00;0.00;0.6;0.00;0.00;255.5;0.0006;0.0006;0.1864;0.1916;5.154;69.400;4.321
1203;2014-04-08 00:30:00;0.00;0.6;0.00;0.00;255.5;0.0006;0.0006;0.1864;0.1916;4.869;72.000;4.321
1204;2014-04-08 00:45:00;0.00;0.6;0.00;0.00;289.2;0.0006;0.0006;0.1864;0.1916;5.076;71.400;4.321
1205;2014-04-08 01:00:00;0.00;0.6;0.00;0.00;317.3;0.0006;0.0006;0.1859;0.1916;5.693;68.300;4.321
1206;2014-04-08 01:15:00;0.00;0.6;0.00;0.00;324.3;0.0006;0.0006;0.1859;0.1916;5.411;69.400;4.333
1207;2014-04-08 01:30:00;0.00;0.6;0.00;0.00;318.7;0.0006;0.0006;0.1859;0.1916;5.437;68.400;4.321
1208;2014-04-08 01:45:00;0.00;0.6;0.00;0.00;276.6;0.0006;0.0006;0.1859;0.1916;5.385;68.800;4.321
1209;2014-04-08 02:00:00;0.00;0.6;0.00;0.00;254.1;0.0006;0.0006;0.1859;0.1916;4.558;73.100;4.321
1210;2014-04-08 02:15:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.1859;0.1916;4.532;71.200;4.321
1211;2014-04-08 02:30:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.1859;0.1916;4.818;70.100;4.321
1212;2014-04-08 02:45:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.1859;0.1916;4.869;69.100;4.315
1213;2014-04-08 03:00:00;0.00;0.6;0.00;0.00;259.7;0.0006;0.0006;0.1853;0.1916;4.844;68.900;4.315
1214;2014-04-08 03:15:00;0.00;0.6;0.00;0.00;259.7;0.0006;0.0006;0.1853;0.1916;4.869;68.000;4.315
1215;2014-04-08 03:30:00;0.00;0.6;0.00;0.00;258.3;0.0006;0.0006;0.1853;0.1916;4.714;69.100;4.315
1216;2014-04-08 03:45:00;0.00;0.6;0.00;0.00;230.2;0.0006;0.0006;0.1853;0.1916;4.454;72.000;4.315
1217;2014-04-08 04:00:00;0.00;0.6;0.00;0.00;251.3;0.0006;0.0006;0.1853;0.1916;4.298;72.100;4.315
1218;2014-04-08 04:15:00;0.00;0.6;0.00;0.00;318.7;0.0006;0.0006;0.1847;0.1916;4.610;70.300;4.315
1219;2014-04-08 04:30:00;0.00;0.6;0.00;2.60;351.0;0.0006;0.0006;0.1853;0.1916;5.102;68.100;4.315
1220;2014-04-08 04:45:00;0.00;0.6;0.00;0.19;345.4;0.0006;0.0006;0.1847;0.1916;5.308;66.400;4.315
1221;2014-04-08 05:00:00;0.00;0.6;0.19;2.23;265.3;0.0006;0.0006;0.1847;0.1916;4.921;67.200;4.315
1222;2014-04-08 05:15:00;0.00;0.6;0.00;0.00;244.3;0.0006;0.0006;0.1847;0.1916;4.428;68.600;4.315
1223;2014-04-08 05:30:00;0.00;0.6;0.00;0.19;244.3;0.0006;0.0006;0.1847;0.1916;4.194;69.600;4.309
1224;2014-04-08 05:45:00;0.00;1.9;0.00;1.48;249.9;0.0006;0.0006;0.1841;0.1916;4.636;67.800;4.309
1225;2014-04-08 06:00:00;0.00;10.6;0.19;2.04;255.5;0.0031;0.0006;0.1841;0.1916;4.298;69.500;4.309
1226;2014-04-08 06:15:00;0.00;34.4;0.00;0.00;255.5;0.0116;0.0043;0.1841;0.1916;4.246;69.500;4.309
1227;2014-04-08 06:30:00;0.00;50.6;0.00;0.00;256.9;0.0201;0.0079;0.1841;0.1916;4.194;70.700;4.321
1228;2014-04-08 06:45:00;0.00;93.1;0.00;0.00;256.9;0.0372;0.0153;0.1841;0.1916;4.895;69.800;4.339
1229;2014-04-08 07:00:00;0.00;76.9;0.00;0.00;256.9;0.0336;0.0140;0.1841;0.1910;4.921;70.000;4.339
1230;2014-04-08 07:15:00;0.00;89.4;0.00;0.00;256.9;0.0397;0.0177;0.1841;0.1910;4.947;71.200;4.369
1231;2014-04-08 07:30:00;0.00;175.6;0.00;0.00;227.4;0.0702;0.0360;0.1841;0.1910;5.231;81.300;4.345
1232;2014-04-08 07:45:00;0.00;223.1;0.00;1.30;192.3;0.0909;0.0507;0.1841;0.1910;6.281;72.500;4.363
1233;2014-04-08 08:00:00;0.00;381.9;0.00;0.19;136.2;0.1508;0.0848;0.1836;0.1910;7.318;69.400;4.369
1234;2014-04-08 08:15:00;0.00;224.4;0.19;2.60;112.3;0.1007;0.0519;0.1836;0.1910;6.484;77.100;4.345
1235;2014-04-08 08:30:00;0.00;406.9;0.93;2.60;148.8;0.1715;0.0934;0.1836;0.1910;6.382;74.300;4.381
1236;2014-04-08 08:45:00;0.00;378.1;0.37;2.78;161.5;0.1654;0.0873;0.1836;0.1910;7.116;77.800;4.339
1237;2014-04-08 09:00:00;0.00;490.6;0.56;2.41;160.0;0.2130;0.1178;0.1836;0.1910;7.242;75.600;4.357
1238;2014-04-08 09:15:00;0.00;545.6;1.11;2.60;133.4;0.2386;0.1276;0.1836;0.1910;8.020;75.600;4.442
1239;2014-04-08 09:30:00;0.00;534.4;1.48;3.34;144.6;0.2411;0.1276;0.1836;0.1910;8.394;74.700;4.345
1240;2014-04-08 09:45:00;0.00;469.4;1.67;4.27;132.0;0.2142;0.1068;0.1836;0.1910;7.995;73.700;4.357
1241;2014-04-08 10:00:00;0.00;330.6;2.41;4.64;175.5;0.1532;0.0739;0.1830;0.1910;7.720;76.900;4.345
1242;2014-04-08 10:15:00;0.00;331.9;2.41;4.08;169.9;0.1544;0.0726;0.1836;0.1910;7.519;76.600;4.363
1243;2014-04-08 10:30:00;0.00;350.6;2.60;4.08;178.3;0.1630;0.0763;0.1836;0.1910;7.519;77.400;4.339
1244;2014-04-08 10:45:00;0.00;483.1;2.04;3.90;171.3;0.2216;0.0995;0.1836;0.1910;7.770;77.200;4.345
1245;2014-04-08 11:00:00;0.00;443.1;2.41;4.08;154.4;0.2045;0.0934;0.1836;0.1910;8.270;75.400;4.363
1246;2014-04-08 11:15:00;0.00;654.4;2.60;5.57;168.5;0.2972;0.1373;0.1836;0.1910;9.015;73.200;4.339
1247;2014-04-08 11:30:00;0.00;515.6;3.15;4.82;165.7;0.2374;0.1117;0.1830;0.1910;8.618;72.900;4.363
1248;2014-04-08 11:45:00;0.00;338.1;2.97;4.82;176.9;0.1581;0.0726;0.1836;0.1910;8.668;74.600;4.339
1249;2014-04-08 12:00:00;0.00;306.9;2.78;3.90;181.1;0.1447;0.0653;0.1836;0.1910;8.369;73.700;4.351
1250;2014-04-08 12:15:00;0.00;278.1;2.41;3.53;176.9;0.1300;0.0580;0.1836;0.1910;8.220;72.100;4.363
1251;2014-04-08 12:30:00;0.00;263.1;1.30;3.34;176.9;0.1227;0.0543;0.1836;0.1904;8.618;74.900;4.345
1252;2014-04-08 12:45:00;0.00;425.6;2.04;3.53;171.3;0.1959;0.0897;0.1836;0.1910;8.742;72.900;4.351
1253;2014-04-08 13:00:00;0.00;248.1;2.04;4.64;132.0;0.1178;0.0543;0.1836;0.1904;9.583;59.800;4.357
1254;2014-04-08 13:15:00;0.00;208.1;1.48;4.08;103.9;0.1007;0.0470;0.1830;0.1904;9.089;58.600;4.345
1255;2014-04-08 13:30:00;0.00;126.9;3.34;5.20;171.3;0.0616;0.0275;0.1830;0.1904;7.619;79.200;4.345
1256;2014-04-08 13:45:00;0.00;54.4;3.53;5.20;193.7;0.0275;0.0104;0.1836;0.1910;7.192;81.700;4.351
1257;2014-04-08 14:00:00;0.20;84.4;2.41;4.64;200.8;0.0409;0.0177;0.1830;0.1904;6.306;79.700;4.351
1258;2014-04-08 14:15:00;0.40;94.4;1.11;3.15;259.7;0.0446;0.0201;0.1836;0.1904;6.102;83.100;4.351
1259;2014-04-08 14:30:00;1.00;33.1;1.67;4.82;162.9;0.0153;0.0055;0.1830;0.1904;5.179;87.200;4.339
1260;2014-04-08 14:45:00;0.20;184.4;1.67;4.45;349.6;0.0836;0.0385;0.1830;0.1904;5.024;86.400;4.412
1261;2014-04-08 15:00:00;0.00;166.9;1.11;3.34;355.2;0.0751;0.0336;0.1830;0.1904;5.616;85.500;4.351
1262;2014-04-08 15:15:00;0.00;173.1;0.37;1.48;0.0;0.0787;0.0360;0.1830;0.1904;5.796;83.900;4.363
1263;2014-04-08 15:30:00;0.00;171.9;1.11;4.27;119.3;0.0775;0.0360;0.1830;0.1904;5.334;90.100;4.345
1264;2014-04-08 15:45:00;0.00;138.1;1.86;3.53;210.6;0.0629;0.0287;0.1830;0.1904;5.539;85.000;4.351
1265;2014-04-08 16:00:00;0.00;169.4;0.00;0.00;195.1;0.0775;0.0348;0.1830;0.1904;5.770;87.800;4.363
1266;2014-04-08 16:15:00;0.00;164.4;0.19;2.23;181.1;0.0739;0.0323;0.1830;0.1904;5.796;81.700;4.345
1267;2014-04-08 16:30:00;0.00;171.9;0.00;0.00;167.1;0.0800;0.0323;0.1830;0.1904;6.000;84.400;4.351
1268;2014-04-08 16:45:00;0.00;186.9;0.00;0.00;153.0;0.0873;0.0336;0.1830;0.1904;6.408;84.500;4.369
1269;2014-04-08 17:00:00;0.00;153.1;0.56;2.04;15.4;0.0714;0.0287;0.1830;0.1904;6.000;81.000;4.345
1270;2014-04-08 17:15:00;0.00;185.6;0.37;1.30;0.0;0.0836;0.0360;0.1830;0.1904;6.864;80.600;4.351
1271;2014-04-08 17:30:00;0.00;50.6;1.11;3.90;240.1;0.0214;0.0079;0.1830;0.1904;6.153;78.500;4.351
1272;2014-04-08 17:45:00;0.00;158.1;2.23;6.12;157.2;0.0592;0.0238;0.1830;0.1904;6.051;80.200;4.369
1273;2014-04-08 18:00:00;0.00;109.4;2.60;4.08;193.7;0.0409;0.0177;0.1830;0.1904;6.000;79.100;4.351
1274;2014-04-08 18:15:00;0.00;30.6;0.00;2.23;213.4;0.0104;0.0031;0.1830;0.1904;5.898;79.200;4.345
1275;2014-04-08 18:30:00;0.00;23.1;0.00;0.00;213.4;0.0067;0.0006;0.1830;0.1904;5.642;80.300;4.339
1276;2014-04-08 18:45:00;0.00;6.9;1.48;2.60;245.7;0.0006;0.0006;0.1830;0.1904;5.282;80.000;4.339
1277;2014-04-08 19:00:00;0.00;0.6;1.86;4.08;216.2;0.0006;0.0006;0.1830;0.1904;5.437;76.200;4.339
1278;2014-04-08 19:15:00;0.00;0.6;2.04;4.64;249.9;0.0006;0.0006;0.1830;0.1904;6.102;64.900;4.339
1279;2014-04-08 19:30:00;0.00;0.6;1.30;4.82;199.4;0.0006;0.0006;0.1824;0.1904;4.844;74.700;4.339
1280;2014-04-08 19:45:00;0.00;0.6;1.11;2.97;268.1;0.0006;0.0006;0.1824;0.1899;4.869;76.500;4.333
1281;2014-04-08 20:00:00;0.00;0.6;1.86;5.20;303.2;0.0006;0.0006;0.1824;0.1904;6.026;57.000;4.333
1282;2014-04-08 20:15:00;0.00;0.6;3.90;7.98;164.3;0.0006;0.0006;0.1824;0.1904;5.488;56.800;4.333
1283;2014-04-08 20:30:00;0.00;0.6;2.23;5.20;217.6;0.0006;0.0006;0.1824;0.1904;5.282;54.200;4.333
1284;2014-04-08 20:45:00;0.00;0.6;2.60;5.20;240.1;0.0006;0.0006;0.1824;0.1899;4.714;57.400;4.333
1285;2014-04-08 21:00:00;0.00;0.6;3.15;5.75;209.2;0.0006;0.0006;0.1824;0.1899;4.636;57.500;4.333
1286;2014-04-08 21:15:00;0.00;0.6;3.34;7.24;207.8;0.0006;0.0006;0.1819;0.1899;3.906;67.000;4.333
1287;2014-04-08 21:30:00;0.00;0.6;4.08;6.31;198.0;0.0006;0.0006;0.1819;0.1899;3.801;66.700;4.333
1288;2014-04-08 21:45:00;0.00;0.6;2.60;7.24;209.2;0.0006;0.0006;0.1819;0.1899;3.433;64.500;4.327
1289;2014-04-08 22:00:00;0.00;0.6;0.93;3.53;231.6;0.0006;0.0006;0.1819;0.1899;3.089;60.600;4.327
1290;2014-04-08 22:15:00;0.00;0.6;0.56;3.15;214.8;0.0006;0.0006;0.1813;0.1899;3.142;57.800;4.327
1291;2014-04-08 22:30:00;0.00;0.6;0.37;3.90;258.3;0.0006;0.0006;0.1813;0.1899;3.063;58.400;4.327
1292;2014-04-08 22:45:00;0.00;0.6;3.34;7.98;200.8;0.0006;0.0006;0.1813;0.1899;3.932;52.600;4.321
1293;2014-04-08 23:00:00;0.00;0.6;2.23;4.45;193.7;0.0006;0.0006;0.1813;0.1899;3.248;57.900;4.321
1294;2014-04-08 23:15:00;0.00;0.6;2.97;5.20;210.6;0.0006;0.0006;0.1813;0.1899;2.903;60.000;4.321
1295;2014-04-08 23:30:00;0.00;0.6;2.97;5.57;183.9;0.0006;0.0006;0.1813;0.1899;2.823;60.300;4.321
1296;2014-04-08 23:45:00;0.00;0.6;2.60;5.20;193.7;0.0006;0.0006;0.1807;0.1899;2.956;60.500;4.321
1297;2014-04-09 00:00:00;0.00;0.6;3.34;6.49;188.1;0.0006;0.0006;0.1807;0.1899;3.142;60.100;4.321
1298;2014-04-09 00:15:00;0.00;0.6;4.08;8.16;182.5;0.0006;0.0006;0.1807;0.1899;2.983;57.100;4.321
1299;2014-04-09 00:30:00;0.00;0.6;3.15;8.16;176.9;0.0006;0.0006;0.1807;0.1899;2.557;59.200;4.321
1300;2014-04-09 00:45:00;0.00;0.6;4.27;7.24;192.3;0.0006;0.0006;0.1807;0.1899;2.209;59.400;4.321
1301;2014-04-09 01:00:00;0.00;0.6;3.90;9.09;181.1;0.0006;0.0006;0.1807;0.1899;2.047;61.400;4.321
1302;2014-04-09 01:15:00;0.00;0.6;4.64;9.28;190.9;0.0006;0.0006;0.1807;0.1899;1.859;61.600;4.321
1303;2014-04-09 01:30:00;0.00;0.6;4.45;8.91;182.5;0.0006;0.0006;0.1801;0.1899;1.615;62.800;4.321
1304;2014-04-09 01:45:00;0.00;0.6;5.57;7.98;182.5;0.0006;0.0006;0.1801;0.1899;1.561;62.800;4.321
1305;2014-04-09 02:00:00;0.00;0.6;4.82;7.79;179.7;0.0006;0.0006;0.1801;0.1899;1.208;65.700;4.321
1306;2014-04-09 02:15:00;0.00;0.6;4.64;7.24;183.9;0.0006;0.0006;0.1801;0.1899;1.235;64.900;4.321
1307;2014-04-09 02:30:00;0.00;0.6;3.15;6.12;182.5;0.0006;0.0006;0.1801;0.1899;1.208;64.300;4.321
1308;2014-04-09 02:45:00;0.00;0.6;4.82;8.35;182.5;0.0006;0.0006;0.1801;0.1899;1.398;61.700;4.321
1309;2014-04-09 03:00:00;0.00;0.6;4.64;11.13;181.1;0.0006;0.0006;0.1801;0.1899;1.289;60.800;4.321
1310;2014-04-09 03:15:00;0.00;0.6;3.71;10.02;175.5;0.0006;0.0006;0.1801;0.1899;1.398;56.800;4.321
1311;2014-04-09 03:30:00;0.00;0.6;5.38;10.76;172.7;0.0006;0.0006;0.1796;0.1899;1.153;57.700;4.321
1312;2014-04-09 03:45:00;0.00;0.6;5.38;10.39;174.1;0.0006;0.0006;0.1796;0.1899;1.262;54.100;4.333
1313;2014-04-09 04:00:00;0.00;0.6;4.08;11.69;188.1;0.0006;0.0006;0.1796;0.1899;1.235;51.800;4.321
1314;2014-04-09 04:15:00;0.00;0.6;2.97;7.42;189.5;0.0006;0.0006;0.1796;0.1899;0.852;55.300;4.321
1315;2014-04-09 04:30:00;0.00;0.6;3.90;8.72;174.1;0.0006;0.0006;0.1796;0.1899;0.825;55.800;4.315
1316;2014-04-09 04:45:00;0.00;0.6;2.60;6.12;251.3;0.0006;0.0006;0.1796;0.1899;0.770;54.300;4.321
1317;2014-04-09 05:00:00;0.00;0.6;3.90;12.25;190.9;0.0006;0.0006;0.1796;0.1899;0.770;53.900;4.315
1318;2014-04-09 05:15:00;0.00;0.6;3.71;7.79;174.1;0.0006;0.0006;0.1796;0.1899;-0.339;62.300;4.315
1319;2014-04-09 05:30:00;0.00;0.6;3.53;7.05;183.9;0.0006;0.0006;0.1796;0.1899;-0.339;60.300;4.315
1320;2014-04-09 05:45:00;0.00;3.1;5.20;8.35;181.1;0.0006;0.0006;0.1790;0.1899;-0.395;60.600;4.315
1321;2014-04-09 06:00:00;0.00;9.4;4.27;7.98;181.1;0.0031;0.0006;0.1790;0.1899;-0.704;62.000;4.315
1322;2014-04-09 06:15:00;0.00;16.9;5.75;13.36;160.0;0.0067;0.0018;0.1790;0.1899;-0.116;54.000;4.315
1323;2014-04-09 06:30:00;0.00;25.6;5.01;10.39;161.5;0.0128;0.0043;0.1790;0.1899;-0.032;51.500;4.315
1324;2014-04-09 06:45:00;0.00;36.9;4.82;12.25;195.1;0.0189;0.0067;0.1790;0.1899;-0.199;51.300;4.315
1325;2014-04-09 07:00:00;0.00;34.4;4.64;11.32;193.7;0.0201;0.0079;0.1790;0.1899;-0.339;52.900;4.321
1326;2014-04-09 07:15:00;0.00;33.1;4.27;7.98;209.2;0.0214;0.0079;0.1790;0.1899;-0.732;55.900;4.321
1327;2014-04-09 07:30:00;0.00;296.9;3.71;7.61;179.7;0.1056;0.0629;0.1784;0.1899;-0.395;51.600;4.442
1328;2014-04-09 07:45:00;0.00;220.6;4.64;13.17;165.7;0.0897;0.0531;0.1790;0.1899;-0.283;50.300;4.363
1329;2014-04-09 08:00:00;0.00;425.6;5.20;11.32;189.5;0.1617;0.0970;0.1784;0.1899;0.079;51.100;4.387
1330;2014-04-09 08:15:00;0.00;159.4;3.90;10.58;171.3;0.0763;0.0385;0.1784;0.1899;0.934;47.600;4.345
1331;2014-04-09 08:30:00;0.00;506.9;2.78;6.68;147.4;0.2020;0.1105;0.1784;0.1899;1.153;46.100;4.357
1332;2014-04-09 08:45:00;0.00;561.9;3.53;7.61;167.1;0.2277;0.1178;0.1784;0.1893;2.877;46.200;4.363
1333;2014-04-09 09:00:00;0.00;236.9;3.15;7.61;109.5;0.1141;0.0531;0.1784;0.1899;2.477;48.800;4.351
1334;2014-04-09 09:15:00;0.00;638.1;4.08;12.80;161.5;0.2667;0.1471;0.1779;0.1893;3.195;46.000;4.387
1335;2014-04-09 09:30:00;0.00;703.1;4.64;11.13;122.1;0.2985;0.1691;0.1779;0.1899;2.343;44.600;4.369
1336;2014-04-09 09:45:00;0.00;698.1;3.90;9.46;167.1;0.2985;0.1630;0.1779;0.1899;2.877;42.200;4.363
1337;2014-04-09 10:00:00;0.00;731.9;2.97;6.86;81.4;0.3168;0.1837;0.1779;0.1893;4.089;39.900;4.339
1338;2014-04-09 10:15:00;0.00;759.4;4.45;11.50;164.3;0.3290;0.1581;0.1779;0.1893;3.195;39.800;4.363
1339;2014-04-09 10:30:00;0.00;779.4;3.71;9.09;167.1;0.3412;0.1312;0.1779;0.1893;3.009;43.600;4.393
1340;2014-04-09 10:45:00;0.00;804.4;4.45;12.62;160.0;0.3534;0.1593;0.1779;0.1893;3.485;42.400;4.345
1341;2014-04-09 11:00:00;0.00;825.6;5.20;10.58;164.3;0.3644;0.1605;0.1779;0.1893;3.009;42.800;4.351
1342;2014-04-09 11:15:00;0.00;840.6;4.45;11.50;193.7;0.3729;0.1801;0.1779;0.1893;3.775;42.400;4.363
1343;2014-04-09 11:30:00;0.00;855.6;4.08;10.02;150.2;0.3790;0.1947;0.1779;0.1893;3.248;39.500;4.339
1344;2014-04-09 11:45:00;0.00;868.1;3.34;9.28;223.2;0.3864;0.2277;0.1779;0.1893;4.506;37.200;4.345
1345;2014-04-09 12:00:00;0.00;873.1;4.27;10.02;139.0;0.3888;0.2179;0.1773;0.1893;4.428;39.300;4.351
1346;2014-04-09 12:15:00;0.00;878.1;4.27;10.20;181.1;0.3925;0.2216;0.1773;0.1893;4.141;39.000;4.369
1347;2014-04-09 12:30:00;0.00;868.1;4.27;10.39;132.0;0.3888;0.2228;0.1779;0.1893;4.869;36.200;4.345
1348;2014-04-09 12:45:00;0.00;870.6;3.90;16.88;183.9;0.3912;0.2191;0.1779;0.1893;5.693;34.300;4.351
1349;2014-04-09 13:00:00;0.00;863.1;4.64;10.20;181.1;0.3876;0.2130;0.1779;0.1887;4.766;38.400;4.357
1350;2014-04-09 13:15:00;0.00;853.1;4.27;12.43;183.9;0.3815;0.2032;0.1773;0.1893;5.024;35.200;4.418
1351;2014-04-09 13:30:00;0.00;836.9;4.08;12.43;134.8;0.3754;0.1971;0.1779;0.1893;5.154;32.700;4.345
1352;2014-04-09 13:45:00;0.00;801.9;3.15;8.35;183.9;0.3595;0.1874;0.1779;0.1893;5.642;38.700;4.351
1353;2014-04-09 14:00:00;0.00;784.4;4.45;7.98;161.5;0.3522;0.1630;0.1779;0.1893;5.334;36.700;4.363
1354;2014-04-09 14:15:00;0.00;769.4;5.20;9.28;167.1;0.3424;0.1678;0.1779;0.1893;4.947;35.500;4.339
1355;2014-04-09 14:30:00;0.00;741.9;5.20;10.02;165.7;0.3302;0.1459;0.1779;0.1893;5.539;37.700;4.351
1356;2014-04-09 14:45:00;0.00;710.6;5.01;10.95;167.1;0.3156;0.1361;0.1779;0.1893;5.050;35.400;4.375
1357;2014-04-09 15:00:00;0.00;671.9;5.20;9.83;151.6;0.2960;0.1263;0.1779;0.1887;5.437;35.600;4.345
1358;2014-04-09 15:15:00;0.00;640.6;4.27;10.20;172.7;0.2789;0.1080;0.1779;0.1887;5.616;33.900;4.351
1359;2014-04-09 15:30:00;0.00;604.4;4.45;9.65;174.1;0.2618;0.0909;0.1779;0.1887;5.334;35.800;4.393
1360;2014-04-09 15:45:00;0.00;569.4;3.90;6.49;148.8;0.2435;0.0726;0.1773;0.1887;4.844;34.300;4.345
1361;2014-04-09 16:00:00;0.00;521.9;4.82;8.35;178.3;0.2216;0.0555;0.1773;0.1893;4.610;35.000;4.357
1362;2014-04-09 16:15:00;0.00;479.4;4.27;7.61;181.1;0.2008;0.0336;0.1773;0.1887;4.584;36.100;4.363
