"Plot Title: 10432475"
"#";"Date Time, GMT+01:00";"Rain, mm (SEN S/N: 2301096)";"Solar Radiation, W/m² (SEN S/N: 2375827)";"Wind Speed, m/s (SEN S/N: 2385148)";"Gust Speed, m/s (SEN S/N: 2385148)";"Wind Direction, ø (SEN S/N: 2385148)";"Water Content, m³/m³ (SEN S/N: 2391324, LBL: 20cm)";"Water Content, m³/m³ (SEN S/N: 2391331, LBL: 5cm)";"Temp, °C (SEN S/N: 2397072)";"RH, % (SEN S/N: 2397072)"
2764;2017-01-04 05:45:00;0.00;0.6;0.00;0.00;0.0;0.0019;0.1007;-2.508;72.200
2765;2017-01-04 06:00:00;0.00;0.6;0.00;0.00;0.0;0.0019;0.1007;-2.276;71.600
2766;2017-01-04 06:15:00;0.00;0.6;0.00;0.00;327.1;0.0019;0.1007;-1.441;70.400
2767;2017-01-04 06:30:00;0.00;0.6;0.00;0.00;255.5;0.0019;0.1007;-1.814;69.900
2768;2017-01-04 06:45:00;0.00;0.6;0.00;0.00;266.7;0.0019;0.1007;-1.699;69.800
2769;2017-01-04 07:00:00;0.00;0.6;0.00;0.00;269.6;0.0019;0.1007;-0.395;68.000
2770;2017-01-04 07:15:00;0.00;0.6;0.00;0.00;261.1;0.0019;0.1007;-0.395;64.000
2771;2017-01-04 07:30:00;0.00;0.6;0.00;0.00;210.6;0.0025;0.1007;-0.060;63.600
2772;2017-01-04 07:45:00;0.00;0.6;0.00;0.37;205.0;0.0025;0.1007;-0.199;60.600
2773;2017-01-04 08:00:00;0.00;0.6;0.00;3.15;198.0;0.0025;0.1007;-0.451;61.500
2774;2017-01-04 08:15:00;0.00;6.9;0.00;0.56;189.5;0.0025;0.1007;-0.620;62.500
2775;2017-01-04 08:30:00;0.00;20.6;0.00;3.34;189.5;0.0019;0.1007;-0.845;65.600
2776;2017-01-04 08:45:00;0.00;33.1;0.00;4.45;174.1;0.0019;0.1007;-1.270;68.500
2777;2017-01-04 09:00:00;0.00;25.6;0.00;0.00;195.1;0.0019;0.1007;-1.185;69.700
2778;2017-01-04 09:15:00;0.00;78.1;0.00;0.00;203.6;0.0025;0.1007;-1.043;67.200
2779;2017-01-04 09:30:00;0.00;70.6;0.00;0.00;198.0;0.0025;0.1007;-0.760;66.100
2780;2017-01-04 09:45:00;0.00;105.6;0.00;0.00;174.1;0.0025;0.1007;-0.620;63.800
2781;2017-01-04 10:00:00;0.00;99.4;0.00;0.00;207.8;0.0025;0.1007;-0.591;62.200
2782;2017-01-04 10:15:00;0.00;91.9;0.19;6.86;189.5;0.0025;0.1007;-0.732;61.500
2783;2017-01-04 10:30:00;0.00;193.1;0.00;4.45;134.8;0.0025;0.1007;-0.004;61.000
2784;2017-01-04 10:45:00;0.00;139.4;1.11;7.61;182.5;0.0025;0.1007;-0.451;58.100
2785;2017-01-04 11:00:00;0.00;173.1;0.19;2.04;176.9;0.0025;0.1007;-0.507;58.100
2786;2017-01-04 11:15:00;0.00;136.9;0.19;5.20;172.7;0.0025;0.1007;-0.732;59.900
2787;2017-01-04 11:30:00;0.00;153.1;0.19;6.31;134.8;0.0025;0.1007;-0.395;59.300
2788;2017-01-04 11:45:00;0.00;124.4;0.37;5.75;181.1;0.0025;0.1007;-0.789;59.600
2789;2017-01-04 12:00:00;0.00;125.6;0.00;3.71;185.3;0.0025;0.1007;-0.902;58.900
2790;2017-01-04 12:15:00;0.00;138.1;0.00;1.86;168.5;0.0025;0.1007;-0.902;58.900
2791;2017-01-04 12:30:00;0.00;235.6;0.00;0.19;175.5;0.0025;0.1007;-0.227;56.800
2792;2017-01-04 12:45:00;0.00;194.4;0.00;0.37;146.0;0.0025;0.1007;1.044;52.700
2793;2017-01-04 13:00:00;0.00;376.9;0.00;1.86;172.7;0.0025;0.1007;0.880;46.700
2794;2017-01-04 13:15:00;0.00;410.6;0.19;4.45;165.7;0.0025;0.1007;1.371;41.200
2795;2017-01-04 13:30:00;0.00;203.1;0.93;8.16;162.9;0.0025;0.1007;0.522;36.200
2796;2017-01-04 13:45:00;0.00;211.9;0.00;4.45;136.2;0.0025;0.1007;0.825;33.800
2797;2017-01-04 14:00:00;0.00;168.1;0.37;7.42;146.0;0.0025;0.1007;0.301;33.000
2798;2017-01-04 14:15:00;0.00;85.6;0.93;8.35;139.0;0.0025;0.1007;-0.563;33.300
2799;2017-01-04 14:30:00;0.00;74.4;0.93;10.39;153.0;0.0025;0.1007;-1.384;36.400
2800;2017-01-04 14:45:00;0.00;80.6;0.37;6.31;122.1;0.0025;0.1007;-1.670;43.000
2801;2017-01-04 15:00:00;0.00;70.6;0.19;6.68;85.6;0.0025;0.1007;-2.392;47.200
2802;2017-01-04 15:15:00;0.00;60.6;0.56;8.72;143.2;0.0025;0.1007;-2.625;51.200
2803;2017-01-04 15:30:00;0.00;31.9;0.00;2.97;192.3;0.0031;0.1007;-3.183;55.500
2804;2017-01-04 15:45:00;0.00;19.4;0.37;5.75;157.2;0.0031;0.1007;-3.598;61.600
2805;2017-01-04 16:00:00;0.00;19.4;0.00;1.67;140.4;0.0031;0.1007;-3.747;63.400
2806;2017-01-04 16:15:00;0.00;8.1;0.37;6.12;192.3;0.0031;0.1007;-3.807;61.200
2807;2017-01-04 16:30:00;0.00;4.4;1.11;11.32;185.3;0.0031;0.1007;-4.016;61.200
2808;2017-01-04 16:45:00;0.00;0.6;0.00;2.97;176.9;0.0031;0.1007;-4.046;61.400
2809;2017-01-04 17:00:00;0.00;0.6;0.00;0.00;162.9;0.0031;0.1007;-3.777;58.600
2810;2017-01-04 17:15:00;0.00;0.6;0.00;4.27;174.1;0.0031;0.1007;-4.106;58.600
2811;2017-01-04 17:30:00;0.00;0.6;0.19;4.64;153.0;0.0031;0.1007;-4.560;64.100
2812;2017-01-04 17:45:00;0.00;0.6;0.00;4.64;182.5;0.0031;0.1007;-4.378;65.900
2813;2017-01-04 18:00:00;0.00;0.6;0.00;1.86;175.5;0.0031;0.1007;-4.530;65.400
2814;2017-01-04 18:15:00;0.00;0.6;0.00;2.04;164.3;0.0031;0.1007;-4.773;67.000
2815;2017-01-04 18:30:00;0.00;0.6;0.00;4.82;179.7;0.0031;0.1007;-4.773;68.200
2816;2017-01-04 18:45:00;0.00;0.6;0.56;7.42;183.9;0.0025;0.1007;-5.202;69.500
2817;2017-01-04 19:00:00;0.00;0.6;0.00;2.23;181.1;0.0025;0.1007;-5.729;73.700
2818;2017-01-04 19:15:00;0.00;0.6;0.00;0.00;175.5;0.0025;0.1007;-5.948;78.300
2819;2017-01-04 19:30:00;0.00;0.6;0.00;2.23;185.3;0.0025;0.1007;-6.325;79.700
2820;2017-01-04 19:45:00;0.00;0.6;0.00;4.45;196.5;0.0025;0.1007;-6.802;81.700
2821;2017-01-04 20:00:00;0.00;0.6;0.00;2.04;188.1;0.0025;0.1007;-7.187;84.900
2822;2017-01-04 20:15:00;0.00;0.6;0.56;10.76;172.7;0.0025;0.1007;-7.284;85.900
2823;2017-01-04 20:30:00;0.00;0.6;0.00;0.00;203.6;0.0025;0.1007;-7.058;84.700
2824;2017-01-04 20:45:00;0.00;0.6;0.00;0.00;214.8;0.0025;0.1007;-7.413;87.200
2825;2017-01-04 21:00:00;0.00;0.6;0.00;0.00;217.6;0.0025;0.1007;-7.510;89.800
2826;2017-01-04 21:15:00;0.00;0.6;0.00;0.00;224.6;0.0025;0.1007;-7.413;88.800
2827;2017-01-04 21:30:00;0.00;0.6;0.00;0.00;188.1;0.0025;0.1007;-7.348;86.500
2828;2017-01-04 21:45:00;0.00;0.6;0.00;0.00;110.9;0.0025;0.1007;-7.155;82.100
2829;2017-01-04 22:00:00;0.00;0.6;0.00;0.00;238.7;0.0025;0.1007;-7.219;75.400
2830;2017-01-04 22:15:00;0.00;0.6;0.00;0.00;231.6;0.0025;0.1007;-7.026;75.700
2831;2017-01-04 22:30:00;0.00;0.6;0.00;0.00;206.4;0.0025;0.1007;-7.738;75.500
2832;2017-01-04 22:45:00;0.00;0.6;0.00;0.00;224.6;0.0025;0.1007;-7.738;76.000
2833;2017-01-04 23:00:00;0.00;0.6;0.00;1.86;216.2;0.0025;0.1007;-7.640;69.700
2834;2017-01-04 23:15:00;0.00;0.6;0.00;0.00;214.8;0.0025;0.1007;-7.902;67.400
2835;2017-01-04 23:30:00;0.00;0.6;0.00;0.00;224.6;0.0025;0.1007;-8.563;84.500
2836;2017-01-04 23:45:00;0.00;0.6;0.00;0.00;217.6;0.0025;0.1007;-8.764;89.000
2837;2017-01-05 00:00:00;0.00;0.6;0.00;0.00;207.8;0.0025;0.1007;-8.932;89.500
2838;2017-01-05 00:15:00;0.00;0.6;1.11;7.05;203.6;0.0025;0.1007;-9.134;89.700
2839;2017-01-05 00:30:00;0.00;0.6;1.30;9.65;196.5;0.0025;0.1007;-9.337;89.300
2840;2017-01-05 00:45:00;0.00;0.6;0.93;7.24;199.4;0.0025;0.1007;-9.134;86.700
2841;2017-01-05 01:00:00;0.00;0.6;0.19;5.75;198.0;0.0025;0.1007;-9.134;82.100
2842;2017-01-05 01:15:00;0.00;0.6;0.56;6.12;209.2;0.0025;0.1007;-8.864;77.900
2843;2017-01-05 01:30:00;0.00;0.6;0.93;4.45;212.0;0.0025;0.1007;-9.066;77.100
2844;2017-01-05 01:45:00;0.00;0.6;0.19;2.97;212.0;0.0019;0.1007;-9.235;77.800
2845;2017-01-05 02:00:00;0.00;0.6;0.00;3.15;212.0;0.0025;0.1007;-9.337;79.600
2846;2017-01-05 02:15:00;0.00;0.6;0.00;0.00;230.2;0.0019;0.1007;-9.439;82.200
2847;2017-01-05 02:30:00;0.00;0.6;0.37;4.27;219.0;0.0019;0.1007;-9.542;83.000
2848;2017-01-05 02:45:00;0.00;0.6;0.00;0.00;213.4;0.0019;0.1007;-9.713;85.100
2849;2017-01-05 03:00:00;0.00;0.6;0.00;0.00;210.6;0.0019;0.1007;-9.371;85.200
2850;2017-01-05 03:15:00;0.00;0.6;0.00;0.00;237.3;0.0019;0.1007;-9.747;85.900
2851;2017-01-05 03:30:00;0.00;0.6;0.00;0.00;224.6;0.0019;0.1007;-9.885;87.700
2852;2017-01-05 03:45:00;0.00;0.6;0.00;3.71;226.0;0.0019;0.1007;-9.885;89.400
2853;2017-01-05 04:00:00;0.00;0.6;0.19;5.75;223.2;0.0019;0.1007;-9.851;88.800
2854;2017-01-05 04:15:00;0.00;0.6;1.67;10.20;233.1;0.0019;0.1007;-9.303;86.000
2855;2017-01-05 04:30:00;0.00;0.6;0.00;2.04;209.2;0.0019;0.1007;-9.782;88.100
2856;2017-01-05 04:45:00;0.00;0.6;0.00;5.75;221.8;0.0019;0.1007;-9.405;78.500
2857;2017-01-05 05:00:00;0.00;0.6;0.56;7.42;228.8;0.0019;0.1007;-9.202;68.600
2858;2017-01-05 05:15:00;0.00;0.6;0.93;6.86;219.0;0.0019;0.1007;-9.371;66.400
2859;2017-01-05 05:30:00;0.00;0.6;0.37;11.13;237.3;0.0019;0.1007;-9.747;67.600
2860;2017-01-05 05:45:00;0.00;0.6;0.00;0.00;30.9;0.0019;0.1007;-10.371;74.800
2861;2017-01-05 06:00:00;0.00;0.6;0.00;0.00;75.8;0.0019;0.1007;-10.336;79.500
2862;2017-01-05 06:15:00;0.00;0.6;0.00;0.00;205.0;0.0019;0.1007;-10.231;76.900
2863;2017-01-05 06:30:00;0.00;0.6;0.00;1.86;119.3;0.0019;0.1007;-9.989;67.700
2864;2017-01-05 06:45:00;0.00;0.6;0.00;2.04;244.3;0.0019;0.1007;-10.231;63.400
2865;2017-01-05 07:00:00;0.00;0.6;0.00;0.00;164.3;0.0019;0.1007;-10.581;67.000
2866;2017-01-05 07:15:00;0.00;0.6;0.00;0.00;203.6;0.0019;0.1007;-10.441;67.000
2867;2017-01-05 07:30:00;0.00;0.6;0.00;5.94;199.4;0.0019;0.1007;-10.722;66.800
2868;2017-01-05 07:45:00;0.00;0.6;0.00;6.49;280.8;0.0019;0.1007;-10.581;64.100
2869;2017-01-05 08:00:00;0.00;0.6;0.00;0.56;101.1;0.0019;0.1007;-10.581;61.900
2870;2017-01-05 08:15:00;0.00;3.1;0.00;6.49;240.1;0.0019;0.1007;-10.792;65.800
2871;2017-01-05 08:30:00;0.00;5.6;0.00;0.00;216.2;0.0019;0.1007;-11.040;68.600
2872;2017-01-05 08:45:00;0.00;11.9;0.00;0.00;189.5;0.0019;0.1007;-11.290;72.800
2873;2017-01-05 09:00:00;0.00;23.1;0.00;0.00;175.5;0.0019;0.1007;-11.183;72.600
2874;2017-01-05 09:15:00;0.00;43.1;0.00;0.00;40.7;0.0019;0.1007;-10.616;68.400
2875;2017-01-05 09:30:00;0.00;56.9;1.11;13.73;200.8;0.0019;0.1007;-10.898;61.200
2876;2017-01-05 09:45:00;0.00;53.1;0.93;13.54;195.1;0.0019;0.1007;-11.076;61.900
2877;2017-01-05 10:00:00;0.00;91.9;0.00;0.00;147.4;0.0019;0.1007;-11.076;65.200
2878;2017-01-05 10:15:00;0.00;110.6;0.00;0.00;199.4;0.0019;0.1007;-10.546;63.600
2879;2017-01-05 10:30:00;0.00;100.6;0.00;5.57;124.9;0.0019;0.1007;-10.722;60.500
2880;2017-01-05 10:45:00;0.00;141.9;0.00;0.37;182.5;0.0019;0.1007;-10.757;61.100
2881;2017-01-05 11:00:00;0.00;155.6;0.00;4.08;198.0;0.0019;0.1007;-10.863;59.400
2882;2017-01-05 11:15:00;0.00;169.4;0.00;0.37;110.9;0.0019;0.1007;-10.441;59.600
2883;2017-01-05 11:30:00;0.00;150.6;0.00;0.00;87.0;0.0019;0.1007;-10.197;58.000
2884;2017-01-05 11:45:00;0.00;163.1;0.00;0.00;320.1;0.0019;0.1002;-9.851;55.100
2885;2017-01-05 12:00:00;0.00;180.6;0.00;0.00;44.9;0.0019;0.1002;-10.023;53.400
2886;2017-01-05 12:15:00;0.00;206.9;0.19;5.57;21.1;0.0019;0.1007;-10.371;53.400
2887;2017-01-05 12:30:00;0.00;328.1;0.19;5.75;25.3;0.0013;0.1007;-10.023;51.500
2888;2017-01-05 12:45:00;0.00;246.9;0.37;6.49;23.9;0.0019;0.1007;-10.058;49.900
2889;2017-01-05 13:00:00;0.00;244.4;0.37;9.46;35.1;0.0019;0.1002;-10.301;50.500
2890;2017-01-05 13:15:00;0.00;378.1;0.00;2.78;54.8;0.0019;0.1002;-9.747;50.100
2891;2017-01-05 13:30:00;0.00;276.9;0.37;11.87;23.9;0.0019;0.1002;-10.058;48.700
2892;2017-01-05 13:45:00;0.00;181.9;0.37;10.02;70.2;0.0019;0.1007;-10.581;47.400
2893;2017-01-05 14:00:00;0.00;273.1;0.56;8.53;64.6;0.0019;0.1007;-10.651;50.000
2894;2017-01-05 14:15:00;0.00;216.9;0.00;0.00;39.3;0.0019;0.1007;-10.441;50.400
2895;2017-01-05 14:30:00;0.00;224.4;0.00;0.37;57.6;0.0013;0.1002;-10.231;53.200
2896;2017-01-05 14:45:00;0.00;155.6;0.00;0.37;29.5;0.0019;0.1007;-10.792;52.500
2897;2017-01-05 15:00:00;0.00;150.6;0.00;1.11;40.7;0.0019;0.1007;-10.792;53.300
2898;2017-01-05 15:15:00;0.00;176.9;0.00;0.19;32.3;0.0019;0.1007;-10.934;50.700
2899;2017-01-05 15:30:00;0.00;133.1;0.19;11.13;35.1;0.0019;0.1007;-10.722;47.800
2900;2017-01-05 15:45:00;0.00;89.4;0.00;4.27;28.1;0.0013;0.1007;-11.541;47.200
2901;2017-01-05 16:00:00;0.00;84.4;0.00;0.00;42.1;0.0013;0.1007;-11.577;46.800
2902;2017-01-05 16:15:00;0.00;68.1;0.74;9.65;12.6;0.0013;0.1002;-11.794;46.000
2903;2017-01-05 16:30:00;0.00;13.1;0.00;1.11;50.5;0.0013;0.1007;-11.940;47.900
2904;2017-01-05 16:45:00;0.00;1.9;0.19;8.72;50.5;0.0013;0.1007;-12.049;47.600
2905;2017-01-05 17:00:00;0.00;0.6;0.00;1.67;23.9;0.0013;0.1002;-12.086;48.200
2906;2017-01-05 17:15:00;0.00;0.6;0.00;1.11;33.7;0.0013;0.1007;-12.123;48.700
2907;2017-01-05 17:30:00;0.00;0.6;0.00;0.00;32.3;0.0013;0.1007;-12.233;50.300
2908;2017-01-05 17:45:00;0.00;0.6;0.00;2.41;29.5;0.0013;0.1007;-12.417;54.400
2909;2017-01-05 18:00:00;0.00;0.6;0.00;0.00;102.5;0.0013;0.1002;-12.417;56.100
2910;2017-01-05 18:15:00;0.00;0.6;0.00;1.67;147.4;0.0013;0.1002;-12.454;56.300
2911;2017-01-05 18:30:00;0.00;0.6;0.00;0.00;144.6;0.0013;0.1007;-12.602;58.800
2912;2017-01-05 18:45:00;0.00;0.6;0.00;0.00;324.3;0.0013;0.1002;-12.417;59.200
2913;2017-01-05 19:00:00;0.00;0.6;0.00;0.00;68.8;0.0013;0.1002;-12.380;54.700
2914;2017-01-05 19:15:00;0.00;0.6;0.00;0.00;23.9;0.0013;0.1002;-12.788;59.200
2915;2017-01-05 19:30:00;0.00;0.6;0.00;0.74;26.7;0.0013;0.1002;-12.454;62.100
2916;2017-01-05 19:45:00;0.00;0.6;0.00;0.00;22.5;0.0013;0.1002;-12.454;54.800
2917;2017-01-05 20:00:00;0.00;0.6;0.00;0.00;91.3;0.0013;0.1002;-12.491;54.800
2918;2017-01-05 20:15:00;0.00;0.6;0.37;9.28;16.8;0.0013;0.1002;-12.863;56.700
2919;2017-01-05 20:30:00;0.00;0.6;0.00;1.86;19.7;0.0013;0.1002;-12.825;59.700
2920;2017-01-05 20:45:00;0.00;0.6;0.00;0.00;40.7;0.0013;0.1002;-12.975;58.800
2921;2017-01-05 21:00:00;0.00;0.6;0.00;0.00;18.3;0.0013;0.1002;-12.863;54.800
2922;2017-01-05 21:15:00;0.00;0.6;0.00;0.00;56.2;0.0013;0.1002;-12.938;51.600
2923;2017-01-05 21:30:00;0.00;0.6;0.00;4.08;23.9;0.0013;0.1002;-13.088;51.100
2924;2017-01-05 21:45:00;0.00;0.6;0.00;6.12;26.7;0.0013;0.1002;-13.126;49.200
2925;2017-01-05 22:00:00;0.00;0.6;0.00;5.94;26.7;0.0013;0.1002;-13.390;53.600
2926;2017-01-05 22:15:00;0.00;0.6;0.00;0.00;44.9;0.0013;0.1007;-13.428;56.700
2927;2017-01-05 22:30:00;0.00;0.6;0.00;0.00;50.5;0.0013;0.1002;-13.277;54.500
2928;2017-01-05 22:45:00;0.00;0.6;0.00;1.11;47.7;0.0008;0.1002;-13.352;53.600
2929;2017-01-05 23:00:00;0.00;0.6;0.00;0.00;40.7;0.0008;0.1002;-13.734;57.400
2930;2017-01-05 23:15:00;0.00;0.6;0.00;0.00;242.9;0.0008;0.1002;-13.696;60.300
2931;2017-01-05 23:30:00;0.00;0.6;0.00;0.00;220.4;0.0008;0.1002;-13.849;62.000
2932;2017-01-05 23:45:00;0.00;0.6;0.00;0.00;203.6;0.0008;0.1002;-13.926;64.400
2933;2017-01-06 00:00:00;0.00;0.6;0.00;0.00;186.7;0.0008;0.1002;-13.888;66.500
2934;2017-01-06 00:15:00;0.00;0.6;0.00;1.67;203.6;0.0008;0.1002;-13.849;62.400
2935;2017-01-06 00:30:00;0.00;0.6;0.00;7.79;220.4;0.0008;0.1002;-13.888;60.600
2936;2017-01-06 00:45:00;0.00;0.6;0.00;0.00;195.1;0.0008;0.1002;-13.888;61.200
2937;2017-01-06 01:00:00;0.00;0.6;0.00;0.00;226.0;0.0008;0.1002;-13.888;55.300
2938;2017-01-06 01:15:00;0.00;0.6;0.00;0.00;224.6;0.0008;0.1002;-14.081;54.000
2939;2017-01-06 01:30:00;0.00;0.6;0.37;10.58;200.8;0.0008;0.1002;-14.081;55.300
2940;2017-01-06 01:45:00;0.00;0.6;0.00;0.00;223.2;0.0008;0.1002;-14.197;53.000
2941;2017-01-06 02:00:00;0.00;0.6;0.00;0.00;231.6;0.0002;0.1002;-14.432;56.300
2942;2017-01-06 02:15:00;0.00;0.6;0.00;0.00;216.2;0.0002;0.1002;-14.667;61.800
2943;2017-01-06 02:30:00;0.00;0.6;0.00;0.37;219.0;0.0002;0.1002;-14.628;58.900
2944;2017-01-06 02:45:00;0.00;0.6;0.00;0.19;224.6;0.0002;0.1002;-14.746;55.100
2945;2017-01-06 03:00:00;0.00;0.6;0.00;0.00;210.6;0.0002;0.1002;-15.064;58.500
2946;2017-01-06 03:15:00;0.00;0.6;0.00;0.00;231.6;-0.0004;0.1002;-14.707;58.800
2947;2017-01-06 03:30:00;0.00;0.6;0.19;7.98;220.4;0.0002;0.1002;-14.865;58.700
2948;2017-01-06 03:45:00;0.00;0.6;0.00;0.00;224.6;-0.0004;0.1002;-14.984;59.600
2949;2017-01-06 04:00:00;0.00;0.6;0.00;0.37;219.0;0.0002;0.1002;-14.905;57.900
2950;2017-01-06 04:15:00;0.00;0.6;0.00;0.19;223.2;-0.0004;0.1002;-15.224;61.400
2951;2017-01-06 04:30:00;0.00;0.6;0.19;9.46;223.2;-0.0004;0.1002;-14.984;59.200
2952;2017-01-06 04:45:00;0.00;0.6;0.00;2.04;214.8;-0.0004;0.1002;-15.506;63.500
2953;2017-01-06 05:00:00;0.00;0.6;0.37;11.69;216.2;-0.0004;0.1002;-14.984;61.300
2954;2017-01-06 05:15:00;0.00;0.6;0.00;2.97;214.8;-0.0004;0.1002;-15.345;58.800
2955;2017-01-06 05:30:00;0.00;0.6;0.00;0.00;224.6;-0.0004;0.1002;-15.709;61.400
2956;2017-01-06 05:45:00;0.00;0.6;0.00;4.82;237.3;-0.0004;0.1002;-15.385;59.900
2957;2017-01-06 06:00:00;0.00;0.6;0.00;0.19;234.5;-0.0004;0.1002;-15.305;55.800
2958;2017-01-06 06:15:00;0.00;0.6;0.00;7.79;226.0;-0.0009;0.1002;-15.224;51.700
2959;2017-01-06 06:30:00;0.00;0.6;0.00;0.00;231.6;-0.0009;0.1002;-15.224;50.400
2960;2017-01-06 06:45:00;0.00;0.6;0.00;0.00;247.1;-0.0009;0.1002;-15.385;48.800
2961;2017-01-06 07:00:00;0.00;0.6;0.00;0.00;12.6;-0.0009;0.1002;-16.997;55.700
2962;2017-01-06 07:15:00;0.00;0.6;0.00;0.00;355.2;-0.0009;0.1002;-16.870;57.200
2963;2017-01-06 07:30:00;0.00;0.6;0.00;0.00;2.8;-0.0009;0.1002;-17.125;57.800
2964;2017-01-06 07:45:00;0.00;0.6;0.00;0.00;344.0;-0.0015;0.1002;-17.253;57.900
2965;2017-01-06 08:00:00;0.00;3.1;0.00;0.00;275.2;-0.0015;0.1002;-16.955;58.600
2966;2017-01-06 08:15:00;0.00;5.6;0.00;0.00;254.1;-0.0015;0.1002;-17.040;58.500
2967;2017-01-06 08:30:00;0.00;8.1;0.00;0.00;282.2;-0.0015;0.1002;-16.786;59.600
2968;2017-01-06 08:45:00;0.00;10.6;0.00;0.00;275.2;-0.0015;0.1002;-16.828;57.900
2969;2017-01-06 09:00:00;0.00;13.1;0.00;0.00;278.0;-0.0015;0.1002;-17.082;56.300
2970;2017-01-06 09:15:00;0.00;14.4;0.00;0.00;313.1;-0.0015;0.1002;-16.828;57.800
2971;2017-01-06 09:30:00;0.00;15.6;0.00;0.00;285.0;-0.0021;0.1002;-16.576;57.200
2972;2017-01-06 09:45:00;0.00;18.1;0.00;0.00;265.3;-0.0021;0.1002;-16.451;54.000
2973;2017-01-06 10:00:00;0.00;20.6;0.00;0.00;287.8;-0.0021;0.1002;-16.409;53.700
2974;2017-01-06 10:15:00;0.00;369.4;0.00;0.00;355.2;-0.0021;0.1002;-15.024;53.700
2975;2017-01-06 10:30:00;0.00;403.1;0.00;0.00;268.1;-0.0021;0.1002;-10.616;46.400
2976;2017-01-06 10:45:00;0.00;419.4;0.00;0.00;255.5;-0.0021;0.1002;-10.722;41.900
2977;2017-01-06 11:00:00;0.00;435.6;0.00;0.00;271.0;-0.0027;0.1002;-10.301;43.400
2978;2017-01-06 11:15:00;0.00;443.1;0.00;0.00;109.5;-0.0027;0.1002;-10.863;42.000
2979;2017-01-06 11:30:00;0.00;448.1;0.00;0.00;174.1;-0.0027;0.1002;-11.254;41.500
2980;2017-01-06 11:45:00;0.00;455.6;0.00;0.00;56.2;-0.0027;0.1002;-10.127;42.200
2981;2017-01-06 12:00:00;0.00;454.4;0.00;0.00;35.1;-0.0027;0.1002;-10.441;41.100
2982;2017-01-06 12:15:00;0.00;449.4;0.00;0.00;300.4;-0.0027;0.1002;-10.792;38.900
2983;2017-01-06 12:30:00;0.00;440.6;0.00;0.00;33.7;-0.0027;0.1002;-10.058;38.800
2984;2017-01-06 12:45:00;0.00;433.1;0.00;0.00;33.7;-0.0027;0.1002;-10.023;37.400
2985;2017-01-06 13:00:00;0.00;416.9;0.00;0.00;74.4;-0.0032;0.1002;-9.508;38.100
2986;2017-01-06 13:15:00;0.00;403.1;0.00;0.19;39.3;-0.0027;0.1002;-9.747;37.100
2987;2017-01-06 13:30:00;0.00;383.1;0.00;0.00;59.0;-0.0032;0.1002;-8.864;34.700
2988;2017-01-06 13:45:00;0.00;361.9;0.00;0.00;140.4;-0.0032;0.1002;-8.864;36.000
2989;2017-01-06 14:00:00;0.00;336.9;0.00;0.00;99.7;-0.0032;0.1002;-8.999;36.200
2990;2017-01-06 14:15:00;0.00;309.4;0.00;0.00;124.9;-0.0032;0.1002;-8.198;34.300
2991;2017-01-06 14:30:00;0.00;280.6;0.00;0.00;47.7;-0.0032;0.1002;-8.965;33.700
2992;2017-01-06 14:45:00;0.00;250.6;0.00;0.00;88.4;-0.0032;0.1002;-7.608;34.500
2993;2017-01-06 15:00:00;0.00;219.4;0.00;0.00;91.3;-0.0032;0.1002;-8.797;32.400
2994;2017-01-06 15:15:00;0.00;184.4;0.00;0.19;57.6;-0.0032;0.1002;-8.730;31.500
2995;2017-01-06 15:30:00;0.00;138.1;0.00;0.19;167.1;-0.0032;0.1002;-9.269;32.600
2996;2017-01-06 15:45:00;0.00;89.4;0.00;0.00;168.5;-0.0032;0.1002;-8.198;31.300
2997;2017-01-06 16:00:00;0.00;48.1;0.00;0.00;200.8;-0.0038;0.1002;-8.999;29.300
2998;2017-01-06 16:15:00;0.00;19.4;0.00;0.00;214.8;-0.0032;0.1002;-9.610;30.200
2999;2017-01-06 16:30:00;0.00;8.1;0.00;0.00;228.8;-0.0038;0.1002;-11.541;31.200
3000;2017-01-06 16:45:00;0.00;3.1;0.00;0.00;252.7;-0.0038;0.1002;-11.794;29.500
3001;2017-01-06 17:00:00;0.00;0.6;0.00;0.19;268.1;-0.0038;0.1002;-12.454;30.400
3002;2017-01-06 17:15:00;0.00;0.6;0.00;0.19;271.0;-0.0038;0.1002;-12.306;30.200
3003;2017-01-06 17:30:00;0.00;0.6;0.00;0.00;279.4;-0.0038;0.1002;-12.454;27.400
3004;2017-01-06 17:45:00;0.00;0.6;0.00;0.00;271.0;-0.0038;0.1002;-12.602;27.100
3005;2017-01-06 18:00:00;0.00;0.6;0.00;0.00;285.0;-0.0038;0.1002;-13.088;26.600
3006;2017-01-06 18:15:00;0.00;0.6;0.00;0.00;303.2;-0.0044;0.1002;-12.417;28.800
3007;2017-01-06 18:30:00;0.00;0.6;0.00;0.00;282.2;-0.0044;0.1002;-13.013;27.500
3008;2017-01-06 18:45:00;0.00;0.6;0.00;0.00;301.8;-0.0044;0.1002;-12.751;28.300
3009;2017-01-06 19:00:00;0.00;0.6;0.00;0.00;290.6;-0.0044;0.1002;-12.788;29.200
3010;2017-01-06 19:15:00;0.00;0.6;0.00;0.00;292.0;-0.0049;0.1002;-12.380;27.800
3011;2017-01-06 19:30:00;0.00;0.6;0.00;0.00;282.2;-0.0049;0.1002;-12.306;24.900
