"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1 - LTER Catchment station - 160517.CR1","22723","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_Diag","Wind_SmplsF_Tot","Wind_Diag1F","Wind_Diag2F","Wind_Diag4F","Wind_Diag8F","Wind_Diag9F","Wind_Diag10F","Wind_NNDF","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05","SWP_ST_A_05","SWP_A_20","SWP_ST_A_20","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","unitless","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","Deg C","kPa","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Smp","Smp","Smp","Smp","Avg","Std","Avg","Std","Avg","Std"
"2016-05-21 01:15:00",303,12.99,6.044,6.474,0.133,46.91,294,1.244,1.87,0.333,0,15,0,0,0,0,0,0,0,0,0.2464333,0,6.611,0.036,0.2424,0,8.23,0.035,0.2514133,0,9.07,0.013,-11.8,8.3,-23,9.3,2069,5.403,0,0,1.7,0
"2016-05-21 01:30:00",304,12.98,5.929,6.673,0.098,51.39,327,1.261,2.05,0.396,0,15,0,0,0,0,0,0,0,0,0.2461733,0,6.47,0.048,0.2420267,0,8.12,0.029,0.2514133,0,9.03,0.02,-11.9,8.2,-23,9.3,2144,46.2,0,0,1.586,0.424
"2016-05-21 01:45:00",305,12.98,5.855,6.485,0.131,54.86,340,1.297,1.69,0.226,0,15,0,0,0,0,0,0,0,0,0.2461867,0,6.344,0.044,0.2417466,0,8.02,0.029,0.25142,0,9,0.025,-11.9,8.1,-23,9.3,2316,51.94,0,0,1.586,0.424
"2016-05-21 02:00:00",306,12.99,5.729,5.699,0.195,51.46,346,1.22,1.72,0.334,0,15,0,0,0,0,0,0,0,0,0.2462,0,6.224,0.045,0.2417,0,7.921,0.029,0.25142,0,8.96,0.019,-12,8,-23,9.2,2443,26.09,0,0,1.246,0.752
"2016-05-21 02:15:00",307,12.98,5.552,5.885,0.121,52.86,3,1.611,2.21,0.332,0,15,0,0,0,0,0,0,0,0,0.2462,0,6.114,0.037,0.2417,0,7.826,0.026,0.2514267,0,8.92,0.019,-12,7.9,-23,9.2,2379,14.02,0,0,1.473,0.578
"2016-05-21 02:30:00",308,12.98,5.418,6.05,0.113,50.03,18,1.62,1.97,0.275,0,15,0,0,0,0,0,0,0,0,0.2455467,0,5.997,0.028,0.2417933,0,7.733,0.03,0.2514333,0,8.88,0.019,-12,7.7,-23,9.2,2326,28.95,0,0,1.7,0
"2016-05-21 02:45:00",309,12.98,5.352,6.32,0.096,48.2,353,1.537,2.28,0.326,0,15,0,0,0,0,0,0,0,0,0.2449067,0,5.894,0.032,0.2417133,0,7.639,0.027,0.25144,0,8.84,0.016,-12,7.6,-23,9.2,2212,34.08,0,0,1.586,0.424
"2016-05-21 03:00:00",310,12.97,5.29,5.96,0.144,48.88,318,1.131,1.47,0.256,0,15,0,0,0,0,0,0,0,0,0.24482,0,5.784,0.032,0.2417333,0,7.549,0.031,0.2514467,0,8.81,0.023,-12.1,7.4,-23,9.1,2173,7.412,0,0,1.7,0
"2016-05-21 03:15:00",311,12.97,5.183,5.774,0.074,48.78,322,1.113,1.68,0.311,0,15,0,0,0,0,0,0,0,0,0.24524,0,5.681,0.036,0.2417333,0,7.475,0.026,0.2514667,0,8.75,0.022,-12.1,7.3,-23,9.1,2183,9.6,0,0,1.7,0
"2016-05-21 03:30:00",312,12.97,5.037,5.665,0.137,51.29,328,1.062,1.51,0.278,0,15,0,0,0,0,0,0,0,0,0.2455467,0,5.569,0.035,0.2417667,0,7.381,0.021,0.2514667,0,8.72,0.025,-12.1,7.2,-23,9.1,2174,16.18,0,0,1.586,0.424
"2016-05-21 03:45:00",313,12.96,4.904,5.466,0.07,47.28,306,0.992,1.51,0.353,0,15,0,0,0,0,0,0,0,0,0.2454667,0,5.451,0.04,0.2417733,0,7.296,0.027,0.25148,0,8.69,0.031,-12.1,7.1,-23,9,2177,18.86,0,0,1.7,0
"2016-05-21 04:00:00",314,12.96,4.768,5.452,0.036,47.96,307,1.085,1.52,0.312,0,15,0,0,0,0,0,0,0,0,0.2449,0,5.341,0.034,0.2418,0,7.21,0.032,0.2514867,0,8.64,0.02,-12.2,7,-22.9,9,2136,2.36,0,0,1.7,0
"2016-05-21 04:15:00",315,12.96,4.642,5.332,0.123,48.44,322,0.942,1.22,0.212,0,15,0,0,0,0,0,0,0,0,0.2449,0,5.229,0.043,0.2417933,0,7.131,0.031,0.2514933,0,8.61,0.019,-12.2,6.9,-22.9,9,2148,8.42,0.227,0.578,1.7,0
"2016-05-21 04:30:00",316,12.95,4.514,5.216,0.055,57.75,300,1.422,1.99,0.316,0,15,0,0,0,0,0,0,0,0,0.2449,0,5.109,0.035,0.2417933,0,7.05,0.034,0.2515,0,8.56,0.024,-12.2,6.8,-22.9,9,2237,75.54,2.719,1.36,1.926,0.578
"2016-05-21 04:45:00",317,12.95,4.413,5.162,0.027,59.42,312,0.941,1.88,0.41,0,15,0,0,0,0,0,0,0,0,0.2449,0,5.005,0.038,0.2418,0,6.955,0.027,0.2515,0,8.53,0.012,-12.2,6.7,-22.9,8.9,2511,43.27,12.58,4.245,6.798,2.058
"2016-05-21 05:00:00",318,12.97,4.325,5.069,0.103,50.65,315,1.016,1.37,0.25,0,15,0,0,0,0,0,0,0,0,0.2449,0,4.89,0.032,0.2418,0,6.885,0.026,0.2514933,0,8.48,0.019,-12.3,6.7,-22.9,8.9,2524,72.45,31.04,7.169,16.2,3.095
"2016-05-21 05:15:00",319,13.01,4.25,4.951,0.217,47.21,0,1.216,1.52,0.211,0,15,0,0,0,0,0,0,0,0,0.24434,0,4.806,0.031,0.2414267,0,6.797,0.027,0.2515,0,8.44,0.018,-12.3,6.6,-22.8,8.9,2290,53.89,58.24,8.24,28.1,4.157
"2016-05-21 05:30:00",320,13.07,4.243,5.339,0.066,47.79,328,0.895,1.26,0.237,0,15,0,0,0,0,0,0,0,0,0.2442133,0,4.734,0.024,0.2417533,0,6.719,0.03,0.2515,0,8.4,0.018,-12.3,6.5,-22.8,8.8,2169,5.968,87.5,8.99,42.49,4.388
"2016-05-21 05:45:00",321,13.15,4.319,5.563,0.075,46.53,310,0.905,1.38,0.229,0,15,0,0,0,0,0,0,0,0,0.24422,0,4.671,0.032,0.2418,0,6.646,0.029,0.2515,0,8.36,0.021,-13.2,6.4,-22.8,8.8,2165,9.1,120.1,10,58.24,4.745
"2016-05-21 06:00:00",322,13.27,4.507,5.996,0.218,47.86,278,0.839,1.76,0.423,0,15,0,0,0,0,0,0,0,0,0.2442467,0,4.644,0.017,0.24152,0,6.588,0.03,0.2515,0,8.33,0.02,-13.2,6.3,-22.8,8.8,2073,29.01,223.9,104.1,110.5,52.91
"2016-05-21 06:15:00",323,13.51,5.9,7.344,0.244,44.94,35,0.649,1.04,0.313,0,15,0,0,0,0,0,0,0,0,0.2437,0,4.636,0.026,0.2411467,0,6.534,0.029,0.2515,0,8.28,0.018,-12.4,6.3,-22.8,8.7,2013,29.99,382.1,45.71,188.3,22.79
"2016-05-21 06:30:00",324,13.75,8.26,7.849,0.277,42.69,97,0.703,1.13,0.289,0,15,0,0,0,0,0,0,0,0,0.24358,0,4.756,0.051,0.24112,0,6.505,0.012,0.2515,0,8.24,0.018,-12.4,6.2,-22.9,8.7,1983,21.34,480.2,28.66,238.2,15.94
"2016-05-21 06:45:00",325,13.95,10.49,8.1,0.068,41.25,142,1.023,1.95,0.48,0,15,0,0,0,0,0,0,0,0,0.2435467,0,4.967,0.071,0.2411067,0,6.522,0.024,0.2515,0,8.19,0.016,-13.3,6.2,-22.8,8.7,1862,26.37,561.5,32.32,283.4,22.28
"2016-05-21 07:00:00",326,14.04,12.17,7.858,0.093,45.57,137,1.186,2.29,0.505,0,15,0,0,0,0,0,0,0,0,0.2429867,0,5.27,0.091,0.2411,0,6.594,0.03,0.2515,0,8.16,0.019,-13.4,6.3,-22.8,8.7,1910,28.86,532.6,59.96,264,31.91
"2016-05-21 07:15:00",327,14.37,13.15,7.743,0.104,48.44,111,0.96,1.53,0.411,0,15,0,0,0,0,0,0,0,0,0.2424533,0,5.58,0.091,0.2411,0,6.717,0.038,0.2515,0,8.12,0.017,-13.4,6.3,-23,8.6,1981,53.32,699.2,28.68,353.3,21.81
"2016-05-21 07:30:00",328,14.71,14.31,8.04,0.172,44.29,128,1.147,1.89,0.476,0,15,0,0,0,0,0,0,0,0,0.2422933,0,5.873,0.075,0.2411,0,6.833,0.037,0.2515,0,8.08,0.026,-13.4,6.5,-22.7,8.6,2137,21.28,811,49.25,408.5,20.25
"2016-05-21 07:45:00",329,14.64,15.53,8.3,0.115,52.17,197,1.064,1.71,0.463,0,15,0,0,0,0,0,0,0,0,0.2426133,0,6.175,0.091,0.2409133,0,6.961,0.032,0.2515,0,8.04,0.011,-13.4,6.6,-22.9,8.6,2086,16.58,882,40,385.1,19.94
"2016-05-21 08:00:00",330,14.58,16.7,8.62,0.061,40.66,207,0.853,1.44,0.376,0,15,0,0,0,0,0,0,0,0,0.2428,0,6.475,0.068,0.2406333,0,7.075,0.032,0.2515,0,8.01,0.015,-13.4,6.8,-22.8,8.5,2034,46.09,1075,35.41,434.6,22.67
"2016-05-21 08:15:00",331,14.56,18.08,9,0.167,43.91,159,1.104,1.89,0.468,0,15,0,0,0,0,0,0,0,0,0.2423333,0,6.718,0.066,0.2404,0,7.168,0.029,0.2514533,0,7.98,0.018,-13.4,7.1,-23,8.5,1923,14.96,1190,27.31,522.8,50.95
"2016-05-21 08:30:00",332,14.54,19.18,9.37,0.118,44.25,91,1.107,2.03,0.568,0,15,0,0,0,0,0,0,0,0,0.2420867,0,6.922,0.058,0.24012,0,7.277,0.036,0.2514067,0,7.938,0.013,-13.4,7.3,-22.8,8.5,1961,39.02,1307,50.58,740.3,67.17
"2016-05-21 08:45:00",333,14.52,19.73,9.59,0.239,42.07,177,1.645,2.56,0.628,0,15,0,0,0,0,0,0,0,0,0.24206,0,7.139,0.066,0.2404,0,7.431,0.066,0.2515,0,7.911,0.015,-13.4,7.8,-22.8,8.4,1969,20.99,1423,55.56,883,42.85
"2016-05-21 09:00:00",334,14.53,19.7,9.68,0.092,53.55,176,1.988,3.16,0.772,0,15,0,0,0,0,0,0,0,0,0.2419533,0,7.495,0.15,0.2403867,0,7.704,0.092,0.2511267,0,7.879,0.018,-12.8,8.1,-22.7,8.4,2090,58.42,1348,66.66,839,44.5
"2016-05-21 09:15:00",335,14.52,19.31,9.88,0.089,51.21,208,1.659,2.49,0.652,0,15,0,0,0,0,0,0,0,0,0.2416733,0,8.14,0.214,0.2391333,0,8.06,0.109,0.2509867,0,7.859,0.014,-12.5,8.5,-22.8,8.4,2223,20.52,1487,39.9,935,27.88
"2016-05-21 09:30:00",336,14.15,19.44,10.41,0.201,47.23,183,1.242,2.71,0.656,0,15,0,0,0,0,0,0,0,0,0.2413,0,8.95,0.24,0.23946,0,8.45,0.118,0.2509867,0,7.834,0.013,-13.3,8.8,-22.7,8.4,2170,61.27,1449,19.22,923,14.85
"2016-05-21 09:45:00",337,13.91,19.74,10.51,0.169,50.32,193,1.831,3.06,0.656,0,15,0,0,0,0,0,0,0,0,0.2412667,0,9.74,0.216,0.2391933,0,8.86,0.125,0.2508,0,7.828,0.013,-12.5,9.1,-22.7,8.4,2055,20.99,1646,142.8,1070,94.7
"2016-05-21 10:00:00",338,13.89,20.28,11.03,0.211,41.8,169,2.035,2.9,0.677,0,15,0,0,0,0,0,0,0,0,0.2412,0,10.46,0.211,0.2389,0,9.28,0.126,0.2508,0,7.819,0.019,-13.4,9.4,-22.7,8.4,1994,67.67,1910,44.98,1244,27.44
"2016-05-21 10:15:00",339,13.89,20.73,11.45,0.17,34.84,200,2.142,3.8,0.755,0,15,0,0,0,0,0,0,0,0,0.24048,0,11.22,0.236,0.23852,0,9.76,0.152,0.2508,0,7.799,0.011,-12.5,9.7,-22.6,8.3,1903,35.97,1944,35.01,1266,20.99
"2016-05-21 10:30:00",340,13.89,20.53,11.64,0.127,46.35,236,3.036,4.29,0.74,0,15,0,0,0,0,0,0,0,0,0.2404,0,12.07,0.268,0.2385733,0,10.31,0.165,0.2508,0,7.806,0.018,-12.5,10.3,-22.6,8.3,1956,50.18,2001,86,1305,53.92
"2016-05-21 10:45:00",341,13.89,20.19,12.2,0.183,48.42,195,2.423,3.86,0.861,0,15,0,0,0,0,0,0,0,0,0.2402533,0,13.05,0.292,0.2381533,0,10.89,0.174,0.2508,0,7.796,0.017,-13.4,10.8,-22.7,8.3,1979,34.52,2109,36.23,1372,20.71
"2016-05-21 11:00:00",342,13.87,20.12,12.41,0.117,43.77,170,2.753,4.26,0.901,0,15,0,0,0,0,0,0,0,0,0.2396133,0,14.08,0.303,0.2374,0,11.46,0.164,0.2508,0,7.817,0.015,-12.4,11.3,-22.7,8.3,1997,26.78,2145,69.59,1383,46.14
"2016-05-21 11:15:00",343,13.87,19.83,12.55,0.177,34.84,219,2.782,4.31,0.891,0,15,0,0,0,0,0,0,0,0,0.2395667,0,15.05,0.254,0.2375733,0,12.03,0.157,0.2508,0,7.827,0.018,-13.3,11.9,-22.6,8.3,2020,28.03,2064,78.04,1321,46.77
"2016-05-21 11:30:00",344,13.88,19.49,12.75,0.108,47.61,202,2.693,4.29,1.002,0,15,0,0,0,0,0,0,0,0,0.2394067,0,15.84,0.218,0.2370467,0,12.56,0.147,0.2508,0,7.851,0.016,-12.4,12.4,-22.6,8.4,2038,40.09,2100,88.5,1349,53.28
"2016-05-21 11:45:00",345,13.87,19.17,12.76,0.198,48.42,186,3.401,4.8,0.706,0,15,0,0,0,0,0,0,0,0,0.2387933,0,16.52,0.188,0.2364667,0,13.02,0.127,0.2508,0,7.881,0.02,-12.4,12.9,-22.6,8.4,2038,21.65,2189,38.81,1416,26.19
"2016-05-21 12:00:00",346,13.88,18.81,12.95,0.185,45.6,234,3.18,5.04,0.936,0,15,0,0,0,0,0,0,0,0,0.2385267,0,17.19,0.204,0.23646,0.001,13.46,0.125,0.2508,0,7.911,0.019,-12.4,13.4,-22.7,8.4,2038,36.27,2180,64.25,1424,38.56
"2016-05-21 12:15:00",347,13.87,18.46,13.08,0.138,54.43,201,2.947,4.33,0.723,0,15,0,0,0,0,0,0,0,0,0.2379933,0,17.83,0.173,0.2358933,0,13.87,0.118,0.2508,0,7.965,0.019,-12.4,14,-22.7,8.4,2056,40.69,2180,111.5,1433,72.74
"2016-05-21 12:30:00",348,13.86,18.12,13.47,0.094,38.72,223,3.006,4.15,0.803,0,15,0,0,0,0,0,0,0,0,0.2373933,0,18.43,0.174,0.23548,0,14.26,0.108,0.2508,0,8.02,0.022,-12.4,14.4,-22.6,8.5,1940,63.74,2260,17.35,1494,12.62
"2016-05-21 12:45:00",349,13.86,17.84,13.99,0.302,36.51,196,3.125,4.81,0.906,0,15,0,0,0,0,0,0,0,0,0.2371533,0,19.03,0.168,0.23516,0,14.62,0.106,0.2508,0,8.08,0.024,-12.4,14.9,-22.6,8.5,1869,24.49,2245,7.085,1490,3.448
"2016-05-21 13:00:00",350,13.86,17.64,14.28,0.238,43.98,207,3.711,4.88,0.81,0,15,0,0,0,0,0,0,0,0,0.2364466,0,19.56,0.135,0.2344,0,14.97,0.101,0.2508,0,8.16,0.026,-12.4,15.3,-22.7,8.5,1756,30.96,2222,12.03,1478,8.41
"2016-05-21 13:15:00",351,13.88,17.53,14.59,0.162,39.29,199,3.182,4.8,0.907,0,15,0,0,0,0,0,0,0,0,0.23612,0,19.99,0.118,0.2342267,0,15.28,0.085,0.2508,0,8.23,0.023,-12.4,15.7,-22.7,8.6,1785,26.76,2203,11.11,1468,4.864
"2016-05-21 13:30:00",352,13.88,17.57,14.74,0.142,35.25,221,3.147,4.8,0.967,0,15,0,0,0,0,0,0,0,0,0.2357,0,20.34,0.096,0.2337,0,15.54,0.066,0.2508,0,8.32,0.026,-12.4,16.1,-22.7,8.6,1787,26.67,2172,10.92,1453,5.112
"2016-05-21 13:45:00",353,13.88,17.71,14.76,0.148,41.33,221,3.299,4.26,0.677,0,15,0,0,0,0,0,0,0,0,0.2349933,0,20.63,0.074,0.2330467,0,15.75,0.054,0.2508,0,8.41,0.03,-12.4,16.5,-22.7,8.7,1732,16.16,2134,9.22,1432,4.606
"2016-05-21 14:00:00",354,13.87,18.02,15.01,0.229,35.62,214,3.262,4.88,1.01,0,15,0,0,0,0,0,0,0,0,0.2343133,0,20.85,0.059,0.2326733,0,15.91,0.046,0.2508,0,8.52,0.031,-12.4,16.8,-22.7,8.8,1717,26.73,2107,24.54,1411,15.75
"2016-05-21 14:15:00",355,13.87,18.5,15.1,0.176,36.98,208,3.431,4.78,0.654,0,15,0,0,0,0,0,0,0,0,0.23378,0,21.03,0.046,0.2323,0,16.03,0.028,0.2508,0,8.62,0.035,-12.4,17,-22.8,8.8,1711,9.22,1812,495.4,1215,343
"2016-05-21 14:30:00",356,13.87,18.89,15.17,0.125,35.96,227,3.549,4.47,0.923,0,15,0,0,0,0,0,0,0,0,0.2333133,0,21.1,0.012,0.2318333,0,16.11,0.021,0.2508,0,8.73,0.038,-12.5,17.3,-22.9,8.9,1684,6.898,2015,19.48,1351,16.1
"2016-05-21 14:45:00",357,13.87,19.5,15.6,0.13,35.48,210,3.408,4.13,0.498,0,15,0,0,0,0,0,0,0,0,0.2328,0,21.09,0.013,0.2312733,0,16.14,0.009,0.2508,0,8.85,0.039,-12.5,17.5,-22.8,9,1675,16.84,1954,34.3,1268,39.65
"2016-05-21 15:00:00",358,13.84,20.06,15.45,0.234,37.22,212,3.805,5.13,0.794,0,15,0,0,0,0,0,0,0,0,0.2321,0,21.09,0.016,0.2304867,0,16.11,0.015,0.2507867,0,8.97,0.039,-12.5,17.6,-23,9.1,1669,15.55,1517,614.4,903,378.8
"2016-05-21 15:15:00",359,13.84,20,15.42,0.255,40,149,3.319,4.49,0.843,0,15,0,0,0,0,0,0,0,0,0.2314933,0,20.92,0.089,0.2302533,0,16.06,0.027,0.2507867,0,9.08,0.039,-12.5,17.7,-23,9.1,1682,33.65,1191,600.6,649.7,332
"2016-05-21 15:30:00",360,13.84,20.21,15.66,0.257,35.79,221,3.097,4.15,0.714,0,15,0,0,0,0,0,0,0,0,0.2307933,0,20.57,0.1,0.2296867,0,15.95,0.04,0.2507667,0,9.2,0.04,-12.5,17.8,-23,9.2,1757,32.77,1649,215.6,843,109.5
"2016-05-21 15:45:00",361,13.84,20.99,15.84,0.158,35.99,214,3.165,4.13,0.874,0,15,0,0,0,0,0,0,0,0,0.2302867,0,20.31,0.046,0.2292266,0,15.8,0.048,0.2507333,0,9.32,0.043,-12.6,17.7,-23,9.3,1732,29.2,1635,32.97,827,17.84
"2016-05-21 16:00:00",362,13.83,21.68,15.81,0.098,35.96,199,2.833,3.45,0.374,0,15,0,0,0,0,0,0,0,0,0.22968,0,20.15,0.045,0.22876,0,15.63,0.047,0.2507066,0,9.44,0.046,-12.6,17.7,-23.1,9.4,1675,24.19,1571,77.47,808,43.4
"2016-05-21 16:15:00",363,13.82,22.14,15.79,0.089,39.29,232,2.626,3.71,0.539,0,15,0,0,0,0,0,0,0,0,0.2291867,0,19.98,0.061,0.2288533,0,15.47,0.048,0.2507,0,9.55,0.045,-12.6,17.7,-23.1,9.5,1647,14.99,1391,46.63,674.1,27.1
"2016-05-21 16:30:00",364,13.82,22.35,15.75,0.078,38.27,230,2.898,4.05,0.651,0,15,0,0,0,0,0,0,0,0,0.22864,0,19.71,0.092,0.2282933,0,15.3,0.048,0.2507,0,9.68,0.037,-12.7,17.6,-23,9.6,1682,9.69,1179,114.8,473,85
"2016-05-21 16:45:00",365,13.82,22.17,15.72,0.17,38.06,217,2.513,3.5,0.62,0,15,0,0,0,0,0,0,0,0,0.228,0,19.34,0.133,0.22774,0,15.13,0.05,0.2507,0,9.79,0.033,-12.7,17.6,-23.1,9.6,1651,26.87,1075,77.23,288.6,37.67
"2016-05-21 17:00:00",366,13.82,22.15,15.49,0.062,35.99,210,2.587,3.48,0.523,0,15,0,0,0,0,0,0,0,0,0.22772,0,18.84,0.159,0.2275267,0,14.97,0.047,0.2507,0,9.89,0.036,-12.7,17.4,-23,9.7,1664,30.74,972,100.3,167.3,20.8
"2016-05-21 17:15:00",367,13.82,22.02,15.36,0.053,38.78,228,2.226,2.71,0.363,0,15,0,0,0,0,0,0,0,0,0.22708,0,18.3,0.156,0.22754,0,14.81,0.046,0.2507,0,10,0.031,-12.7,17.3,-23,9.8,1704,8.36,837,77.27,114.4,12.13
"2016-05-21 17:30:00",368,13.75,21.65,15.04,0.124,40.58,228,2.261,3.01,0.44,0,15,0,0,0,0,0,0,0,0,0.2267,0,17.78,0.154,0.2271333,0,14.65,0.05,0.2507,0,10.09,0.027,-12.8,17.1,-23.1,9.9,1716,23.53,550.6,57.97,91.1,2.531
"2016-05-21 17:45:00",369,13.77,20.95,14.71,0.063,39.25,230,2.111,2.46,0.243,0,15,0,0,0,0,0,0,0,0,0.2260267,0,17.26,0.15,0.2268867,0,14.49,0.049,0.2507,0,10.18,0.035,-12.9,16.9,-23.1,10,1801,19.4,387.2,117.5,108.4,10.93
"2016-05-21 18:00:00",370,13.87,19.99,14.47,0.174,45.33,231,1.559,2.05,0.257,0,15,0,0,0,0,0,0,0,0,0.22568,0,16.78,0.136,0.22662,0,14.32,0.049,0.2507,0,10.27,0.023,-12.9,16.7,-23.1,10,1865,49.39,258.1,25.34,123,9.07
"2016-05-21 18:15:00",371,13.72,19.03,14.09,0.111,44.92,249,1.627,2.03,0.227,0,15,0,0,0,0,0,0,0,0,0.2254,0,16.37,0.107,0.2262,0,14.16,0.044,0.25084,0,10.34,0.028,-12.9,16.4,-23,10.2,1977,9.02,160.2,23.89,76.06,12.95
"2016-05-21 18:30:00",372,13.53,18.12,13.84,0.041,44.15,265,1.433,2.14,0.308,0,15,0,0,0,0,0,0,0,0,0.225,0,16,0.114,0.2255267,0,14,0.045,0.2513867,0,10.43,0.024,-13,16.2,-23.1,10.2,1964,14.95,113.5,3.759,49.13,3.247
"2016-05-21 18:45:00",373,13.43,17.3,13.34,0.136,46.87,253,1.521,2.36,0.329,0,15,0,0,0,0,0,0,0,0,0.2245133,0,15.61,0.121,0.2255667,0,13.84,0.04,0.25134,0,10.49,0.022,-13.1,16,-23.1,10.3,2013,31.84,92.3,8.31,40.76,3.099
"2016-05-21 19:00:00",374,13.37,16.53,13.12,0.046,47.38,313,1.289,2.15,0.395,0,15,0,0,0,0,0,0,0,0,0.2241066,0,15.22,0.111,0.22572,0,13.69,0.048,0.2513333,0,10.54,0.024,-13.1,15.7,-23.1,10.3,2085,11.94,74.61,4.04,33.17,1.846
"2016-05-21 19:15:00",375,13.31,15.84,12.91,0.081,47.35,321,0.817,1.17,0.197,0,15,0,0,0,0,0,0,0,0,0.2241267,0,14.83,0.108,0.2256933,0,13.52,0.05,0.2513133,0,10.59,0.023,-13.2,15.5,-23.1,10.4,2113,5.542,57.86,4.66,25.48,2.148
"2016-05-21 19:30:00",376,13.25,15.24,12.52,0.123,48.23,339,1.167,1.9,0.276,0,15,0,0,0,0,0,0,0,0,0.22364,0,14.46,0.102,0.2255,0,13.35,0.052,0.2513067,0,10.64,0.016,-13.3,15.3,-23.1,10.5,2121,3.762,39.18,5.632,18.68,1.86
"2016-05-21 19:45:00",377,13.21,14.66,12.28,0.246,47.62,317,1.449,2.2,0.339,0,15,0,0,0,0,0,0,0,0,0.2235,0,14.11,0.1,0.2256,0,13.18,0.051,0.2513067,0,10.69,0.015,-13.3,15,-23.1,10.5,2166,15.34,22.08,4.429,11.32,2.293
"2016-05-21 20:00:00",378,13.17,14.16,12.04,0.328,53.26,271,1.151,1.72,0.343,0,15,0,0,0,0,0,0,0,0,0.22302,0,13.76,0.099,0.22514,0,13.02,0.055,0.2513,0,10.72,0.015,-13.4,14.8,-23.1,10.5,2216,43,8.15,3.351,4.529,1.826
"2016-05-21 20:15:00",379,13.15,13.66,11.19,0.177,58.29,271,1.549,2.32,0.538,0,15,0,0,0,0,0,0,0,0,0.2228933,0,13.43,0.094,0.2249067,0,12.85,0.047,0.2513,0,10.75,0.02,-13.5,14.6,-23.1,10.6,2393,67.54,1.812,0.424,1.698,0
"2016-05-21 20:30:00",380,13.13,13.14,11.15,0.045,59.01,306,1.067,1.86,0.356,0,15,0,0,0,0,0,0,0,0,0.2229,0,13.12,0.088,0.22494,0,12.67,0.059,0.2513,0,10.77,0.016,-13.5,14.3,-23.1,10.6,2580,28.58,0.226,0.577,0.793,0.847
"2016-05-21 20:45:00",381,13.12,12.69,11,0.101,61.05,292,0.948,1.59,0.341,0,15,0,0,0,0,0,0,0,0,0.2226667,0,12.82,0.086,0.2249933,0,12.51,0.051,0.2513,0,10.78,0.024,-13.6,14.1,-23.2,10.6,2623,21.13,0,0,0.566,0.801
"2016-05-21 21:00:00",382,13.11,12.28,10.65,0.128,63.77,284,1.433,2.07,0.337,0,15,0,0,0,0,0,0,0,0,0.2222533,0,12.54,0.077,0.2245333,0,12.34,0.048,0.2513,0,10.8,0.012,-13.6,13.9,-23.1,10.7,2723,30.71,0,0,0.226,0.577
"2016-05-21 21:15:00",383,13.11,11.91,10.49,0.104,65.75,303,1.607,2.37,0.362,0,15,0,0,0,0,0,0,0,0,0.2223,0,12.27,0.071,0.2246733,0,12.18,0.042,0.2513,0,10.8,0.01,-13.7,13.6,-23.1,10.7,2835,31.89,0,0,0.113,0.424
"2016-05-21 21:30:00",384,13.1,11.57,10.42,0.047,68.74,313,1.294,2.08,0.402,0,15,0,0,0,0,0,0,0,0,0.2222533,0,12.01,0.071,0.2243,0,12.02,0.05,0.2513,0,10.81,0.017,-13.8,13.4,-23.1,10.7,2935,30.59,0,0,0.113,0.424
"2016-05-21 21:45:00",385,13.1,11.26,10.25,0.088,69.93,308,0.879,1.57,0.379,0,15,0,0,0,0,0,0,0,0,0.2216,0,11.79,0.063,0.2241133,0,11.88,0.043,0.2513,0,10.8,0.02,-13.8,13.2,-23.1,10.7,3015,18.85,0,0,0,0
"2016-05-21 22:00:00",386,13.09,10.97,9.94,0.079,71.32,268,1.257,1.65,0.322,0,15,0,0,0,0,0,0,0,0,0.2216467,0,11.57,0.069,0.22398,0,11.73,0.045,0.2513,0,10.79,0.012,-13.8,13,-23.1,10.7,3081,18.54,0,0,0,0
"2016-05-21 22:15:00",387,13.09,10.68,9.81,0.11,71.83,304,1.097,1.51,0.278,0,15,0,0,0,0,0,0,0,0,0.22164,0,11.35,0.063,0.2241133,0,11.59,0.039,0.2513,0,10.78,0.009,-13.9,12.8,-23.1,10.7,3138,11.91,0,0,0,0
