"TOA5","CR1000","CR1000","E9189","CR1000.Std.27.04","CPU:M1&S2 - LTER Catchment station - 160616.cr1","57598","MeteoVal"
"TIMESTAMP","RECORD","BattV_Avg","T_Log_Avg","T_Air_Avg","T_Air_Std","RH","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Tip_Precip_Tot","SWC_A_02_Avg","SWC_A_02_Std","SWC_ST_A_02_Avg","SWC_ST_A_02_Std","SWC_A_05_Avg","SWC_A_05_Std","SWC_ST_A_05_Avg","SWC_ST_A_05_Std","SWC_A_20_Avg","SWC_A_20_Std","SWC_ST_A_20_Avg","SWC_ST_A_20_Std","SWP_A_05_Avg","SWP_A_05_Std","SWP_ST_A_05_Avg","SWP_ST_A_05_Std","SWP_A_20_Avg","SWP_A_20_Std","SWP_ST_A_20_Avg","SWP_ST_A_20_Std","SR_Sw_Avg","SR_Sw_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","degrees","meters/second","meters/second","meters/second","","","","","","","","","mm/15min","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Avg","Std","Smp","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-06-28 08:00:00",35018,14.08,11.84,12.22,0.144,100,207,2.461,3.02,0.491,15,0,0,0,0,0,0,0,0.2,0.33418,0,14.83,0.013,0.1414267,0,15.4,0.014,0.07441333,0,15.58,0.016,-8.73,0.158,15.3,0,-989,12.35,15.9,0,3957,0.681,120.8,57.24,7.361,3.203
"2017-06-28 08:15:00",35019,14.63,11.62,12.05,0.107,100,230,1.137,1.91,0.53,15,0,0,0,0,0,0,0,0.2,0.3363733,0.001,14.8,0.015,0.1427267,0,15.41,0.011,0.07440666,0,15.55,0.007,-8.64,0.162,15.3,0,-988,9.01,15.9,0,3953,2.123,307.9,79.89,19.7,4.993
"2017-06-28 08:30:00",35020,14.06,11.48,11.86,0.231,100,207,4.307,7.64,1.39,15,0,0,0,0,0,0,0,1,0.3387733,0.002,14.79,0.008,0.1442867,0.001,15.4,0.018,0.07439999,0,15.52,0.018,-8.69,0.2,15.3,0,-999,15.22,15.89,0.034,3962,9.87,48.35,26.26,3.171,1.625
"2017-06-28 08:45:00",35021,13.73,11.06,10.59,0.634,100,199,3.367,6.53,1.685,15,0,0,0,0,0,0,0,2.4,0.35658,0.007,14.73,0.042,0.1473467,0.001,15.39,0.014,0.07441333,0,15.49,0.007,-8.51,0.085,15.3,0,-992,8.25,15.8,0,3973,4.422,31.6,6.258,1.925,0.577
"2017-06-28 09:00:00",35022,13.62,10.6,9.54,0.052,100,336,0.91,1.75,0.445,15,0,0,0,0,0,0,0,1.4,0.3803067,0.004,14.52,0.072,0.1538866,0.002,15.35,0.025,0.07440666,0,15.47,0.015,-8.41,0.085,15.25,0.05,-993,9.47,15.8,0,3963,1.452,72.83,21.91,4.531,1.34
"2017-06-28 09:15:00",35023,13.91,10.23,9.59,0.079,100,8,1.29,3.72,0.821,15,0,0,0,0,0,0,0,2.2,0.3867933,0.002,14.29,0.057,0.16262,0.003,15.25,0.031,0.07440666,0,15.44,0.012,-8.35,0.136,15.2,0,-993,9.58,15.8,0,3964,1.733,234.3,159.7,14.95,10.44
"2017-06-28 09:30:00",35024,14.08,10.13,10.18,0.158,100,2,1.525,2.93,0.591,15,0,0,0,0,0,0,0,0.2,0.3882533,0.001,14.15,0.037,0.1723467,0.002,15.14,0.03,0.07506666,0,15.42,0.016,-8.28,0.16,15.14,0.049,-997,9.08,15.8,0,3962,3.31,392.6,144.6,21.97,7.086
"2017-06-28 09:45:00",35025,14.1,10.14,10.19,0.078,99.4,38,1.583,3.46,0.673,15,0,0,0,0,0,0,0,0.4,0.38434,0.001,14.11,0.014,0.1792867,0.002,15.06,0.018,0.07827999,0.001,15.4,0.015,-8.31,0.177,15.07,0.044,-997,11.21,15.73,0.044,3921,10.11,375.2,122.5,21.29,7.795
"2017-06-28 10:00:00",35026,14.06,10.31,10.7,0.192,95.8,29,2.02,3.96,0.769,15,0,0,0,0,0,0,0,0,0.38084,0.001,14.13,0.019,0.1846467,0.001,15.02,0.013,0.08002666,0.001,15.38,0.016,-8.39,0.2,15,0,-992,8.17,15.7,0,3893,21.51,750.5,155.5,51.76,14.01
"2017-06-28 10:15:00",35027,14.04,11.12,11.76,0.297,90.2,6,1.733,3.56,0.651,15,0,0,0,0,0,0,0,0,0.3774467,0.001,14.22,0.037,0.1890267,0.001,15.03,0.02,0.08128666,0,15.35,0.016,-8.31,0.177,14.93,0.047,-996,7.689,15.7,0,3773,63.69,1254,362.9,87.7,29.68
"2017-06-28 10:30:00",35028,14.01,12.9,13.47,0.232,87.2,355,1.468,2.66,0.627,15,0,0,0,0,0,0,0,0,0.3742267,0.001,14.41,0.072,0.19246,0.001,15.12,0.043,0.08262666,0,15.32,0.016,-8.37,0.192,14.9,0,-997,12.65,15.7,0,3599,62.78,1073,683.8,73.16,55.38
"2017-06-28 10:45:00",35029,14,13.94,12.93,0.398,91.4,171,1.031,3.02,0.78,15,0,0,0,0,0,0,0,0,0.3710666,0.001,14.72,0.089,0.1955733,0.001,15.35,0.083,0.08263333,0,15.3,0.015,-8.37,0.188,14.9,0,-997,14.59,15.68,0.04,3663,83.4,920,493.2,63.07,42.6
"2017-06-28 11:00:00",35030,13.97,14.6,13.01,0.345,100,209,1.358,2.01,0.528,15,0,0,0,0,0,0,0,0,0.36826,0.001,15,0.069,0.1983933,0.001,15.61,0.078,0.08311333,0,15.27,0.009,-8.39,0.178,14.95,0.05,-987,10.41,15.6,0,3794,53.51,862,299.8,54.01,28.8
"2017-06-28 11:15:00",35031,13.98,14.63,12.26,0.16,97.2,242,2.208,2.97,0.589,15,0,0,0,0,0,0,0,0,0.3655333,0.001,15.21,0.054,0.2008667,0.001,15.86,0.071,0.08265333,0,15.25,0.017,-8.46,0.15,15.03,0.044,-859,69.89,15.6,0,3824,30.76,525.6,134.8,26.38,6.618
"2017-06-28 11:30:00",35032,14,14.17,12.31,0.091,97.7,164,1.517,2.29,0.503,15,0,0,0,0,0,0,0,0,0.3631067,0.001,15.35,0.028,0.20324,0.001,16.06,0.051,0.08306666,0,15.22,0.014,-8.4,0.141,15.13,0.044,-597.1,76.25,15.6,0,3695,23.23,462.3,27.96,24.68,2.547
"2017-06-28 11:45:00",35033,14.01,13.89,12.42,0.288,95.6,17,0.885,1.61,0.302,15,0,0,0,0,0,0,0,0,0.3609,0.001,15.42,0.017,0.2053733,0.001,16.18,0.026,0.08367334,0,15.19,0.011,-8.51,0.154,15.21,0.034,-394.3,42.44,15.6,0,3833,48.86,617,170.7,37.25,15.2
"2017-06-28 12:00:00",35034,14.01,13.99,12.43,0.133,92.1,136,0.651,1.28,0.336,15,0,0,0,0,0,0,0,0,0.35884,0.001,15.47,0.029,0.2072267,0.001,16.26,0.02,0.08387332,0,15.17,0.019,-8.45,0.182,15.3,0,-277.6,25.72,15.53,0.044,3734,36.77,426.1,90.3,26.27,8.18
"2017-06-28 12:15:00",35035,13.97,14.15,12.75,0.338,89.5,54,0.797,1.68,0.338,15,0,0,0,0,0,0,0,0,0.35696,0.001,15.53,0.02,0.2089733,0.001,16.33,0.015,0.08436666,0,15.16,0.011,-8.39,0.157,15.38,0.04,-202.3,19.63,15.5,0,3688,28.77,748.1,87.6,48.23,5.575
"2017-06-28 12:30:00",35036,13.97,14.6,12.84,0.131,87,2,1.169,1.99,0.389,15,0,0,0,0,0,0,0,0,0.35508,0.001,15.61,0.033,0.2106533,0.001,16.39,0.021,0.08433999,0,15.15,0.011,-8.48,0.194,15.41,0.025,-143.1,13.79,15.5,0,3559,36.89,524.2,110.7,25.25,5.78
"2017-06-28 12:45:00",35037,13.99,14.53,12.38,0.492,100,212,3.091,5.4,1.314,15,0,0,0,0,0,0,0,0,0.3533267,0.001,15.69,0.025,0.2121067,0,16.46,0.021,0.08456667,0,15.13,0.016,-8.33,0.1,15.5,0,-108.8,7.63,15.5,0,3647,136.7,337.2,79.56,18.12,3.32
"2017-06-28 13:00:00",35038,14.01,13.97,11.47,0.223,97.5,202,2.373,4.24,0.981,15,0,0,0,0,0,0,0,0,0.35174,0,15.73,0.01,0.2135133,0.001,16.51,0.014,0.08462666,0,15.12,0.011,-8.41,0.177,15.54,0.049,-86.4,4.968,15.5,0,3876,23.44,426.7,144.7,24.46,8.32
"2017-06-28 13:15:00",35039,13.97,13.61,12.02,0.221,99.5,72,0.989,1.84,0.49,15,0,0,0,0,0,0,0,0,0.3505,0,15.7,0.012,0.2150333,0,16.52,0.013,0.08431333,0,15.12,0.012,-8.43,0.189,15.6,0,-71.38,3.639,15.5,0,3780,33.18,817,88.8,50.05,6.733
"2017-06-28 13:30:00",35040,13.97,13.87,12.52,0.202,96.1,216,1.267,2.31,0.57,15,0,0,0,0,0,0,0,0,0.34934,0,15.72,0.017,0.2164733,0,16.53,0.012,0.0843,0,15.12,0.009,-8.49,0.2,15.6,0,-60.75,2.592,15.5,0,3754,44.54,654.6,152.1,35.78,10.98
"2017-06-28 13:45:00",35041,13.99,13.86,11.91,0.283,98.5,211,1.739,3.06,0.524,15,0,0,0,0,0,0,0,0,0.3481,0,15.78,0.028,0.21764,0,16.57,0.019,0.08494666,0,15.12,0.016,-8.41,0.177,15.7,0,-52.81,1.995,15.5,0,3774,29.14,308.2,43.23,17.78,2.694
"2017-06-28 14:00:00",35042,13.97,13.44,11.34,0.054,100,256,0.935,1.7,0.441,15,0,0,0,0,0,0,0,0.6,0.34714,0,15.81,0.011,0.2191333,0.001,16.6,0.014,0.08547333,0,15.12,0.012,-8.43,0.189,15.7,0,-46.77,1.493,15.5,0,3840,16.73,178,49.15,10.08,3.004
"2017-06-28 14:15:00",35043,13.96,12.98,11.03,0.077,98,10,0.627,1.78,0.414,15,0,0,0,0,0,0,0,1.2,0.3529,0.003,15.78,0.021,0.2234666,0.002,16.61,0.013,0.08564,0,15.13,0.018,-8.48,0.194,15.7,0,-42.07,1.257,15.48,0.04,3853,18.05,125,39.62,7.133,2.418
"2017-06-28 14:30:00",35044,14.05,12.53,11.05,0.094,100,17,0.763,1.73,0.338,15,0,0,0,0,0,0,0,0.2,0.35748,0,15.69,0.031,0.2275933,0.001,16.57,0.022,0.08624,0,15.13,0.017,-8.38,0.133,15.79,0.025,-36.75,1.783,15.45,0.05,3876,19.72,232.3,16.59,12.68,1.502
"2017-06-28 14:45:00",35045,14.06,12.22,11.12,0.078,98.5,18,1.626,2.76,0.57,15,0,0,0,0,0,0,0,0,0.35752,0,15.61,0.024,0.2302267,0.001,16.49,0.025,0.08616666,0,15.14,0.02,-8.4,0.141,15.8,0,-31.25,1.341,15.47,0.044,3914,9.42,295.1,53.16,16.42,3.321
"2017-06-28 15:00:00",35046,14.02,11.89,10.96,0.054,95.2,16,1.565,3.27,0.647,15,0,0,0,0,0,0,0,0,0.35664,0,15.56,0.012,0.2320267,0.001,16.42,0.018,0.0862,0,15.15,0.027,-8.36,0.12,15.8,0,-27.27,0.946,15.5,0,3828,16.23,174.1,23.15,9.63,1.34
"2017-06-28 15:15:00",35047,13.99,11.54,10.92,0.115,93,299,1.535,2.87,0.496,15,0,0,0,0,0,0,0,0.2,0.3556,0,15.52,0.016,0.2338133,0,16.36,0.022,0.08636666,0,15.14,0.013,-8.43,0.157,15.71,0.025,-24.58,0.637,15.5,0,3762,11.62,128,14.64,7.587,1.22
"2017-06-28 15:30:00",35048,14,11.19,10.55,0.132,95.6,338,1.299,1.94,0.317,15,0,0,0,0,0,0,0,0.4,0.35528,0,15.48,0.022,0.23574,0.001,16.3,0.019,0.08729333,0,15.15,0.01,-8.38,0.133,15.7,0,-22.71,0.475,15.5,0,3807,26.37,103.5,8.29,6.116,0.832
"2017-06-28 15:45:00",35049,13.98,10.83,10.45,0.07,93.3,310,1.265,2.6,0.504,15,0,0,0,0,0,0,0,0.4,0.3564,0,15.42,0.025,0.2381933,0.001,16.23,0.023,0.08756666,0,15.16,0.016,-8.4,0.141,15.7,0,-21.27,0.399,15.5,0,3792,23.99,111.9,7.82,6.682,0.751
"2017-06-28 16:00:00",35050,14.07,10.54,10.62,0.081,100,131,0.887,2.19,0.649,15,0,0,0,0,0,0,0,0.8,0.35898,0.001,15.34,0.024,0.2412933,0.001,16.15,0.027,0.08813334,0,15.16,0.018,-8.33,0.112,15.7,0,-19.95,0.388,15.5,0,3907,49.98,192.3,29.62,10.99,1.847
"2017-06-28 16:15:00",35051,14.04,10.41,10.61,0.055,100,195,1.407,2.01,0.435,15,0,0,0,0,0,0,0,0.4,0.3641866,0.001,15.26,0.03,0.2459133,0.001,16.06,0.024,0.0878,0,15.17,0.017,-8.31,0.177,15.63,0.047,-18.66,0.365,15.5,0,3952,1.359,141.6,15.97,7.815,0.832
"2017-06-28 16:30:00",35052,14.07,10.31,10.61,0.085,100,214,1.133,1.68,0.364,15,0,0,0,0,0,0,0,0.8,0.3682666,0.002,15.17,0.032,0.2507467,0.002,15.97,0.03,0.08858,0.001,15.18,0.015,-8.25,0.136,15.6,0,-17.64,0.227,15.5,0,3953,5.148,164.5,24.53,9.06,1.34
"2017-06-28 16:45:00",35053,14.07,10.27,10.77,0.135,100,355,0.716,0.98,0.177,15,0,0,0,0,0,0,0,0.6,0.3722667,0.001,15.06,0.034,0.2563466,0.001,15.88,0.033,0.08964667,0,15.17,0.021,-8.31,0.177,15.57,0.044,-17.19,0.068,15.5,0,3937,13.77,193.2,21.5,10.87,1.038
"2017-06-28 17:00:00",35054,14.05,10.31,10.77,0.103,100,20,0.897,1.3,0.203,15,0,0,0,0,0,0,0,0.2,0.37284,0,14.98,0.022,0.2604733,0.001,15.8,0.028,0.09194667,0.001,15.17,0.008,-8.36,0.196,15.5,0,-17.24,0.049,15.5,0,3958,1.847,286.9,85.9,15.63,3.933
"2017-06-28 17:15:00",35055,14.03,10.54,10.81,0.084,98.1,29,1.35,2.12,0.315,15,0,0,0,0,0,0,0,0,0.3723933,0,14.93,0.011,0.2634467,0.001,15.71,0.014,0.09348667,0,15.16,0.011,-8.25,0.136,15.47,0.044,-16.83,0.217,15.5,0,3945,15.93,751.5,284.8,21.97,0.424
"2017-06-28 17:30:00",35056,14.01,11.57,11.17,0.057,92.8,4,1.282,2.9,0.764,15,0,0,0,0,0,0,0,0,0.37106,0,14.94,0.015,0.2656133,0.001,15.67,0.008,0.09479333,0,15.17,0.014,-8.33,0.189,15.4,0,-15.93,0.293,15.5,0,3749,73.22,754.8,220,19.14,1.451
"2017-06-28 17:45:00",35057,14.03,12.3,10.91,0.15,91.7,353,0.92,1.33,0.268,15,0,0,0,0,0,0,0,0,0.3695333,0.001,14.99,0.017,0.26726,0,15.66,0.012,0.09544667,0,15.16,0.013,-8.41,0.2,15.4,0,-14.93,0.28,15.5,0,3706,11.55,358,64.71,17.89,2.765
"2017-06-28 18:00:00",35058,14.04,12.14,10.67,0.096,94.2,15,0.91,1.74,0.45,15,0,0,0,0,0,0,0,0,0.36786,0.001,15.03,0.014,0.26866,0,15.67,0.008,0.09630667,0,15.17,0.013,-8.31,0.177,15.35,0.05,-14.05,0.255,15.5,0,3675,39.23,186.8,36.34,9.74,2.1
"2017-06-28 18:15:00",35059,13.96,11.78,10.74,0.116,100,209,1.62,2.49,0.724,15,0,0,0,0,0,0,0,0,0.3662,0.001,15.05,0.011,0.2699066,0,15.67,0.009,0.09690666,0,15.16,0.015,-8.25,0.136,15.3,0,-13.32,0.204,15.5,0,3780,59.41,77,35.31,4.303,1.948
"2017-06-28 18:30:00",35060,13.36,11.32,9.89,0.302,100,238,2.878,4.17,0.647,15,0,0,0,0,0,0,0,0,0.36456,0,15.03,0.018,0.2709666,0,15.66,0.013,0.09789333,0,15.15,0.014,-8.2,0,15.3,0,-12.69,0.134,15.5,0,3950,14.7,30.8,10.15,2.378,0.832
"2017-06-28 18:45:00",35061,13.4,10.77,9.54,0.057,100,200,2.273,3.37,0.546,15,0,0,0,0,0,0,0,0.2,0.3637333,0,14.96,0.031,0.27226,0,15.62,0.016,0.09860666,0,15.14,0.008,-8.2,0,15.3,0,-12.23,0.112,15.5,0,3955,6.111,47.46,4.183,3.398,0
"2017-06-28 19:00:00",35062,13.46,10.28,9.42,0.085,98.1,241,1.628,2.39,0.372,15,0,0,0,0,0,0,0,0.4,0.3638,0,14.86,0.029,0.2738533,0.001,15.57,0.018,0.09943999,0,15.13,0.012,-8.2,0,15.3,0,-11.85,0.102,15.5,0,3918,10.15,45.19,5.507,3.058,0.68
"2017-06-28 19:15:00",35063,13.35,9.87,9.32,0.051,97.8,260,0.971,1.83,0.425,15,0,0,0,0,0,0,0,0.4,0.36468,0,14.76,0.036,0.27572,0.001,15.5,0.023,0.10032,0,15.12,0.014,-8.2,0,15.3,0,-11.54,0.08,15.45,0.05,3881,4.451,31.03,1.695,1.699,0
"2017-06-28 19:30:00",35064,13.26,9.5,9.21,0.034,98.1,273,0.887,1.26,0.205,15,0,0,0,0,0,0,0,0.4,0.36636,0,14.65,0.04,0.27808,0.001,15.42,0.028,0.1013667,0,15.12,0.009,-8.2,0,15.23,0.044,-11.23,0.094,15.4,0,3894,7.844,17.9,2.31,1.699,0
"2017-06-28 19:45:00",35065,13.19,9.17,9.1,0.076,99.8,334,0.479,1,0.262,15,0,0,0,0,0,0,0,0,0.3670333,0,14.53,0.025,0.2798667,0,15.33,0.034,0.10246,0,15.11,0.012,-8.2,0,15.2,0,-10.96,0.08,15.4,0,3925,19.28,10.08,2.593,0.227,0.578
"2017-06-28 20:00:00",35066,13.15,8.91,8.6,0.228,100,352,0.564,1.41,0.328,15,0,0,0,0,0,0,0,0.4,0.3667666,0,14.44,0.029,0.2814666,0.001,15.23,0.029,0.1035867,0,15.1,0.015,-8.2,0,15.13,0.047,-10.71,0.077,15.4,0,3972,10.67,5.097,0,0,0
"2017-06-28 20:15:00",35067,13.12,8.67,8.25,0.045,100,357,1.015,2.27,0.471,15,0,0,0,0,0,0,0,0.2,0.3671,0,14.34,0.029,0.2830533,0,15.14,0.026,0.10468,0,15.09,0.015,-8.2,0,15.1,0,-10.46,0.08,15.4,0,3982,2.19,2.265,1.013,0,0
"2017-06-28 20:30:00",35068,13.11,8.44,8.45,0.128,96.8,316,0.946,1.56,0.314,15,0,0,0,0,0,0,0,0,0.3669333,0,14.26,0.024,0.28412,0,15.05,0.029,0.10582,0,15.08,0.016,-8.2,0,15,0,-10.24,0.061,15.4,0,3931,31.82,1.699,0,0,0
"2017-06-28 20:45:00",35069,13.1,8.25,8.63,0.131,100,238,1.903,3.74,0.974,15,0,0,0,0,0,0,0,0,0.36604,0,14.18,0.024,0.28488,0,14.96,0.028,0.10688,0,15.07,0.014,-8.2,0,14.96,0.049,-10.03,0.068,15.4,0,3876,29.28,0.227,0.578,0,0
"2017-06-28 21:00:00",35070,13.09,8.1,8.36,0.038,100,250,2.545,3.42,0.518,15,0,0,0,0,0,0,0,0,0.3649,0,14.1,0.031,0.2855133,0,14.87,0.031,0.1079333,0,15.05,0.012,-8.2,0,14.9,0,-9.87,0.047,15.4,0,3980,10.51,0,0,0,0
"2017-06-28 21:15:00",35071,13.08,8.02,8.43,0.046,100,183,1.327,2.88,0.85,15,0,0,0,0,0,0,0,0,0.36386,0,14.02,0.029,0.28588,0,14.79,0.023,0.1089333,0,15.04,0.015,-8.2,0,14.82,0.04,-9.75,0.05,15.4,0,3992,1.413,0,0,0,0
"2017-06-28 21:30:00",35072,13.06,7.978,8.4,0.036,100,358,0.513,1.16,0.273,15,0,0,0,0,0,0,0,0,0.3625,0,13.93,0.027,0.2864,0,14.71,0.028,0.1099133,0,15.03,0.012,-8.2,0,14.77,0.044,-9.63,0.047,15.4,0,3987,1.6,0,0,0,0
"2017-06-28 21:45:00",35073,13.05,7.942,8.31,0.024,100,7,1.179,2.74,0.511,15,0,0,0,0,0,0,0,0,0.3612933,0,13.87,0.029,0.2866267,0,14.64,0.025,0.1108267,0,15.02,0.017,-8.25,0.136,14.7,0,-9.58,0.04,15.4,0,3986,0.859,0,0,0,0
"2017-06-28 22:00:00",35074,13.04,7.876,8.28,0.054,100,314,0.688,1.64,0.379,15,0,0,0,0,0,0,0,0,0.36012,0,13.81,0.02,0.287,0,14.57,0.021,0.1118933,0,14.99,0.008,-8.27,0.135,14.63,0.047,-9.51,0.025,15.33,0.044,3986,0.801,0,0,0,0
"2017-06-28 22:15:00",35075,13.04,7.804,8.44,0.027,100,318,0.938,1.49,0.366,15,0,0,0,0,0,0,0,0,0.35892,0,13.77,0.018,0.287,0,14.52,0.02,0.1127067,0,14.97,0.016,-8.22,0.075,14.6,0,-9.5,0,15.3,0,3986,0.826,0,0,0,0
"2017-06-28 22:30:00",35076,13.04,7.738,8.47,0.054,100,208,0.683,1.49,0.381,15,0,0,0,0,0,0,0,0,0.35774,0,13.72,0.02,0.2870466,0,14.45,0.022,0.1136667,0,14.95,0.014,-8.3,0.167,14.51,0.034,-9.47,0.044,15.3,0,3985,1.22,0,0,0,0
"2017-06-28 22:45:00",35077,13.03,7.706,8.53,0.038,100,98,0.854,1.67,0.392,15,0,0,0,0,0,0,0,0,0.3566467,0,13.65,0.022,0.2877,0,14.39,0.025,0.1145333,0,14.93,0.012,-8.33,0.181,14.5,0,-9.43,0.044,15.3,0,3985,0.68,0,0,0,0
"2017-06-28 23:00:00",35078,13.02,7.706,8.44,0.057,100,237,0.874,1.88,0.486,15,0,0,0,0,0,0,0,0,0.35546,0,13.61,0.023,0.2877,0,14.33,0.021,0.11542,0,14.91,0.012,-8.39,0.2,14.4,0,-9.4,0,15.3,0,3984,0.832,0,0,0,0
"2017-06-28 23:15:00",35079,13.02,7.706,8.46,0.05,100,140,0.467,0.87,0.248,15,0,0,0,0,0,0,0,0,0.3545,0,13.56,0.016,0.2877,0,14.27,0.019,0.1163,0,14.89,0.012,-8.36,0.196,14.39,0.025,-9.4,0,15.3,0,3985,1.21,0,0,0,0
"2017-06-28 23:30:00",35080,13.01,7.706,8.42,0.048,100,35,0.609,1.08,0.265,15,0,0,0,0,0,0,0,0,0.35342,0,13.51,0.027,0.2877,0,14.23,0.022,0.1172133,0,14.87,0.009,-8.36,0.196,14.3,0,-9.4,0,15.28,0.04,3985,1.241,0,0,0,0
"2017-06-28 23:45:00",35081,13,7.69,8.32,0.032,100,193,0.439,0.84,0.226,15,0,0,0,0,0,0,0,0,0.35234,0,13.47,0.022,0.2877,0,14.17,0.017,0.1180467,0,14.85,0.014,-8.28,0.16,14.29,0.025,-9.4,0,15.2,0,3985,1.468,0,0,0,0
"2017-06-29 00:00:00",35082,13,7.651,8.36,0.03,100,220,0.524,0.94,0.246,15,0,0,0,0,0,0,0,0,0.35146,0,13.42,0.018,0.2880667,0,14.13,0.018,0.1188533,0,14.82,0.019,-8.28,0.16,14.2,0,-9.39,0.034,15.2,0,3983,0.578,0,0,0,0
"2017-06-29 00:15:00",35083,12.99,7.625,8.34,0.035,100,190,0.607,1.23,0.378,15,0,0,0,0,0,0,0,0,0.35042,0,13.39,0.024,0.2883933,0,14.09,0.023,0.11984,0,14.8,0.021,-8.25,0.136,14.2,0,-9.37,0.047,15.2,0,3984,1.21,0,0,0,0
"2017-06-29 00:30:00",35084,12.99,7.59,8.35,0.043,100,39,0.454,1.04,0.222,15,0,0,0,0,0,0,0,0,0.34946,0,13.35,0.019,0.2884,0,14.04,0.018,0.1206067,0,14.78,0.017,-8.41,0.2,14.13,0.044,-9.36,0.049,15.2,0,3984,0.808,0,0,0,0
"2017-06-29 00:45:00",35085,12.98,7.558,8.23,0.064,100,278,0.835,1.32,0.321,15,0,0,0,0,0,0,0,0,0.3486666,0,13.3,0.021,0.2884,0,14,0.029,0.1215133,0,14.75,0.022,-8.39,0.2,14.1,0,-9.34,0.049,15.2,0,3986,0.801,0,0,0,0
"2017-06-29 01:00:00",35086,12.97,7.504,8.25,0.117,100,173,1.315,2.48,0.444,15,0,0,0,0,0,0,0,0,0.3480733,0,13.26,0.016,0.2884,0,13.96,0.021,0.12236,0,14.72,0.017,-8.44,0.196,14.07,0.047,-9.35,0.05,15.11,0.034,3986,0.751,0,0,0,0
"2017-06-29 01:15:00",35087,12.96,7.487,8.34,0.044,100,192,1.833,2.84,0.593,15,0,0,0,0,0,0,0,0,0.3468266,0,13.21,0.025,0.2884,0,13.91,0.018,0.1232733,0,14.71,0.022,-8.28,0.16,14,0,-9.33,0.047,15.1,0,3985,1.451,0,0,0,0
"2017-06-29 01:30:00",35088,12.95,7.481,8.27,0.03,100,211,2.291,3.46,0.422,15,0,0,0,0,0,0,0,0,0.3461533,0,13.17,0.022,0.2883933,0,13.86,0.011,0.12412,0,14.68,0.014,-8.28,0.16,14,0,-9.37,0.047,15.1,0,3984,1.013,0,0,0,0
"2017-06-29 01:45:00",35089,12.94,7.464,8.29,0.023,100,212,2.326,3.7,0.682,15,0,0,0,0,0,0,0,0.2,0.3459066,0,13.13,0.019,0.2884,0,13.83,0.025,0.1250933,0,14.65,0.021,-8.28,0.16,13.91,0.034,-9.36,0.049,15.1,0,3983,0.424,0,0,0,0
"2017-06-29 02:00:00",35090,12.94,7.458,8.2,0.063,100,224,2.021,3.05,0.402,15,0,0,0,0,0,0,0,0.2,0.34704,0.001,13.07,0.03,0.2888066,0,13.79,0.016,0.126,0,14.62,0.015,-8.36,0.196,13.9,0,-9.35,0.05,15.1,0,3983,0.029,0,0,0,0
"2017-06-29 02:15:00",35091,12.94,7.424,8.1,0.036,100,190,0.623,1.09,0.305,15,0,0,0,0,0,0,0,0.4,0.35008,0.001,13.01,0.027,0.2901133,0,13.75,0.02,0.1269533,0,14.61,0.011,-8.39,0.2,13.85,0.05,-9.34,0.049,15,0,3983,0.421,0,0,0,0
"2017-06-29 02:30:00",35092,12.93,7.384,8.1,0.028,100,201,0.771,1.32,0.359,15,0,0,0,0,0,0,0,0.2,0.35178,0,12.93,0.024,0.2913533,0,13.7,0.017,0.1281333,0,14.58,0.015,-8.31,0.177,13.74,0.049,-9.3,0,15,0,3983,0,0,0,0,0
"2017-06-29 02:45:00",35093,12.93,7.35,8.01,0.035,100,198,1.207,1.64,0.337,15,0,0,0,0,0,0,0,0,0.3519,0,12.88,0.019,0.29216,0,13.65,0.026,0.1293267,0,14.55,0.021,-8.41,0.2,13.7,0,-9.3,0,15,0,3983,0,0,0,0,0
"2017-06-29 03:00:00",35094,12.92,7.318,8.04,0.033,100,230,0.981,1.52,0.318,15,0,0,0,0,0,0,0,0,0.3519,0,12.83,0.021,0.2923,0,13.61,0.023,0.1306267,0,14.54,0.023,-8.25,0.136,13.67,0.047,-9.29,0.025,15,0,3981,1.657,0,0,0,0
"2017-06-29 03:15:00",35095,12.92,7.3,8.06,0.036,100,210,0.912,1.79,0.301,15,0,0,0,0,0,0,0,0.2,0.3518667,0,12.79,0.023,0.2929533,0,13.56,0.019,0.1317667,0,14.5,0.023,-8.2,0,13.6,0,-9.27,0.044,14.98,0.04,3981,1.581,0,0,0,0
